element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Ar,2,10869.711,0.0011,,,621.0,,N
Ar,2,10897.94,0.01,,,0.04050000000000001,,N
Ar,2,10913.79,0.08,,,0.0,,N
Ar,2,10916.67,0.1,,,27.0,,N
Ar,2,10923.444,0.0004,,,6777.0,,N
Ar,2,10931.7296,0.0013,,,540.0,,N
Ar,2,10954.2865,0.0009,,,756.0,,N
Ar,2,10973.8009,0.0014,,,999.0,bl,N
Ar,2,10974.33,0.1,,,27.0,,N
Ar,2,10982.383,0.0006,,,1161.0,,N
Ar,2,11026.0413,0.0009,,,837.0,,N
Ar,2,11026.5233,0.0019,,,405.0,,N
Ar,2,11031.3442,0.0014,,,648.0,,N
Ar,2,11067.9439,0.0004,,,1998.0,,N
Ar,2,11068.4554,0.0009,,,891.0,,N
Ar,1,11078.869,0.01,C,,297.0,,Y
Ar,2,11083.617,0.003,,,270.0,,N
Ar,2,11087.6873,0.0012,,,567.0,,N
Ar,1,11106.46,0.1,,,810.0,,Y
Ar,2,11145.7164,0.0015,,,486.0,,N
Ar,2,11173.2792,0.0004,,,1782.0,,N
Ar,2,11181.5835,0.001,,,756.0,,N
Ar,2,11209.7103,0.0014,,,621.0,,N
Ar,2,11211.305,0.002,,,297.0,,N
Ar,2,11214.836,0.002,,,270.0,,N
Ar,2,11217.299,0.003,,,270.0,,N
Ar,2,11253.5065,0.0004,,,6318.0,,N
Ar,2,11311.417,0.002,,,972.0,bl,N
Ar,2,11325.366,0.0013,,,621.0,?,N
Ar,2,11336.5635,0.0006,,,891.0,,N
Ar,2,11349.3641,0.001,,,756.0,,N
Ar,2,11361.071,0.0007,,,1107.0,,N
Ar,1,11441.832,0.01,C,,324.0,,Y
Ar,2,11463.959,0.002,,,351.0,,N
Ar,2,11470.287,0.0004,,,1863.0,,N
Ar,1,11488.109,0.01,C,,10800.0,,Y
Ar,2,11503.4797,0.0016,,,513.0,,N
Ar,2,11558.6266,0.0028,,,621.0,bl,N
Ar,2,11610.982,0.002,,,378.0,,N
Ar,2,11648.2955,0.0007,,,945.0,,N
Ar,2,11648.396,0.0014,,,594.0,,N
Ar,1,11668.71,0.01,C,,5400.0,,Y
Ar,2,11677.8958,0.0015,,,567.0,,N
Ar,1,11719.488,0.01,C,,324.0,,Y
Ar,2,11720.4462,0.0006,,,1269.0,,N
Ar,2,11744.6856,0.0019,,,351.0,,N
Ar,2,11756.0851,0.0014,,,567.0,,N
Ar,2,11760.647,0.004,,,243.0,,N
Ar,2,11769.5605,0.0004,,,2106.0,,N
Ar,2,11874.85,0.0004,,,4482.0,,N
Ar,2,12027.042,0.001,,,1458.0,,N
Ar,2,12042.942,0.002,,,540.0,bl,N
Ar,2,12059.0346,0.0014,,,648.0,,N
Ar,2,12060.6679,0.001,,,837.0,,N
Ar,2,12066.2791,0.0006,,,1323.0,,N
Ar,2,12089.5606,0.0004,,,5400.0,,N
Ar,2,12092.6668,0.0007,,,1242.0,?,N
Ar,1,12112.326,0.01,D,,5400.0,,Y
Ar,2,12122.4364,0.0004,,,3807.0,,N
Ar,1,12139.738,0.01,D,,1350.0,,Y
Ar,2,12164.5876,0.0004,,,3240.0,,N
Ar,2,12184.3644,0.0011,,,864.0,,N
Ar,2,12198.047,0.003,,,378.0,,N
Ar,2,12307.252,0.001,,,1134.0,,N
Ar,1,12343.393,0.01,D,,1350.0,,Y
Ar,2,12374.84,0.002,,,405.0,,N
Ar,2,12392.7259,0.0008,,,1080.0,,N
Ar,1,12402.827,0.01,D,,5400.0,,Y
Ar,2,12403.652,0.002,,,2700.0,,N
Ar,2,12407.0913,0.0013,,,864.0,,N
Ar,1,12439.321,0.01,D,,5400.0,,Y
Ar,1,12456.12,0.1,D,,2700.0,,Y
Ar,1,12487.663,0.01,D,,5400.0,,Y
Ar,2,12509.0087,0.0011,,,729.0,,N
Ar,2,12545.326,0.002,,,351.0,,N
Ar,2,12620.3685,0.0005,,,3240.0,,N
Ar,2,12680.1601,0.0005,,,6183.0,,N
Ar,1,12702.281,0.01,D,,4050.0,,Y
Ar,2,12712.62,0.02,,,1.0422000000000002,,N
Ar,2,12732.4024,0.0005,,,2295.0,,N
Ar,1,12733.418,0.01,D,,810.0,,Y
Ar,2,12738.6,0.02,,,0.0324,,N
Ar,1,12746.232,0.01,D,,324.0,,Y
Ar,2,12782.7756,0.0005,,,12069.0,,N
Ar,1,12802.739,0.01,D,,5400.0,,Y
Ar,2,12847.057,0.002,,,1296.0,,N
Ar,1,12933.195,0.01,D,,1350.0,,Y
Ar,1,12956.659,0.01,D,,13500.0,,Y
Ar,2,12974.5898,0.0012,,,675.0,,N
Ar,1,13008.264,0.01,D,,5400.0,,Y
Ar,2,13070.8391,0.0013,,,621.0,,N
Ar,2,13080.263,0.005,,,270.0,,N
Ar,1,13213.99,0.1,D,,5400.0,,Y
Ar,1,13228.107,0.01,,,5400.0,,Y
Ar,2,13230.627,0.002,,,1026.0,,N
Ar,1,13230.9,0.1,D,,2700.0,,Y
Ar,2,13240.2403,0.0019,,,540.0,,N
Ar,2,13250.399,0.012,,,54.0,bl,N
Ar,2,13258.8877,0.0012,,,1161.0,,N
Ar,1,13272.64,0.1,D,,13500.0,,Y
Ar,1,13313.21,0.01,D,,27000.0,,Y
Ar,2,13364.785,0.012,,,216.0,,N
Ar,1,13367.111,0.01,,,27000.0,,Y
Ar,2,13424.9251,0.0005,,,5913.0,,N
Ar,2,13433.831,0.002,,,513.0,,N
Ar,2,13450.3332,0.0005,,,12636.0,,N
Ar,2,13472.724,0.0005,,,11799.0,,N
Ar,2,13479.7264,0.0005,,,1782.0,,N
Ar,1,13499.41,0.1,D,,810.0,,Y
Ar,1,13504.191,0.01,D,,27000.0,,Y
Ar,1,13573.617,0.01,D,,297.0,,Y
Ar,1,13599.333,0.01,D,,810.0,,Y
Ar,1,13622.659,0.01,D,,10800.0,,Y
Ar,2,13633.5502,0.0006,,,11259.0,,N
Ar,1,13678.55,0.01,D,,5400.0,,Y
Ar,2,13706.609,0.014,,,297.0,,N
Ar,1,13718.577,0.01,,,27000.0,,Y
Ar,2,13720.194,0.014,,,324.0,*,N
Ar,2,13720.194,0.014,,,324.0,*,N
Ar,2,13724.189,0.0006,,,7101.0,,N
Ar,2,13798.9546,0.0018,,,594.0,,N
Ar,1,13825.715,0.01,D,,270.0,,Y
Ar,2,13855.037,0.0006,,,3024.0,,N
Ar,1,13907.478,0.01,,,270.0,,Y
Ar,2,13939.1608,0.0006,,,8532.0,,N
Ar,2,13948.6083,0.0008,,,1485.0,,N
Ar,2,13972.3444,0.0006,,,1863.0,,N
Ar,2,13999.89,0.03,,,324.0,,N
