element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Th,1,3385.373,0.0011,,,9.0,,Y
Th,2,3385.53142,0.00014,,,1400.0,,Y
Th,2,3385.596,0.0016,,,54.0,,Y
Th,2,3385.825,0.0005,,,56.0,,Y
Th,1,3386.1591,0.0011,,,36.0,,Y
Th,1,3386.291,0.0011,,,12.0,,Y
Th,2,3386.50047,0.00015,,,1200.0,,Y
Th,2,3386.7631,0.0003,,,150.0,,Y
Th,1,3387.4954,0.0005,,,59.0,,Y
Th,2,3387.532,0.0016,,,13.0,,Y
Th,1,3387.92036,0.00017,,,840.0,,Y
Th,1,3388.1171,0.0011,,,98.0,,Y
Th,1,3388.1541,0.0003,,,130.0,,Y
Th,1,3388.3481,0.0003,,,120.0,,Y
Th,2,3388.5788,0.0003,,,290.0,,Y
Th,1,3389.0372,0.0003,,,280.0,,Y
Th,1,3389.46309,0.00013,,,1900.0,,Y
Th,2,3389.64036,0.00013,,,1800.0,,Y
Th,1,3390.36794,0.00016,,,980.0,,Y
Th,2,3390.7786,0.0003,,,110.0,,Y
Th,1,3390.8487,0.0003,,,240.0,,Y
Th,2,3391.131,0.0016,,,13.0,,Y
Th,1,3391.5948,0.0005,,,56.0,,Y
Th,2,3391.6926,0.0003,,,250.0,,Y
Th,2,3391.7278,0.0005,,,61.0,,Y
Th,1,3391.87113,0.00013,,,1600.0,,Y
Th,2,3392.03478,7e-05,,,11000.0,,Y
Th,1,3392.184,0.0003,,,170.0,,Y
Th,1,3392.4732,0.0005,,,84.0,,Y
Th,2,3392.878,0.0016,,,20.0,,Y
Th,2,3392.9577,0.0003,,,150.0,,Y
Th,1,3392.9931,0.0012,,,60.0,,Y
Th,2,3393.2307,0.0003,,,190.0,,Y
Th,1,3393.373,0.0012,,,9.0,,Y
Th,1,3393.42132,0.00024,,,320.0,,Y
Th,2,3393.5,0.0016,,,33.0,,Y
Th,1,3393.9928,0.0003,,,310.0,,Y
Th,2,3394.1451,0.0003,,,230.0,,Y
Th,3,3394.4863,0.0005,,,89.0,,Y
Th,2,3394.5809,0.0005,,,81.0,,Y
Th,2,3394.64,0.0016,,,53.0,,Y
Th,2,3394.79684,0.00021,,,500.0,,Y
Th,2,3395.1122,0.0003,,,120.0,,Y
Th,1,3395.234,0.0012,,,48.0,,Y
Th,2,3395.3732,0.0003,,,200.0,,Y
Th,2,3395.545,0.0016,,,13.0,,Y
Th,2,3395.573,0.0016,,,20.0,,Y
Th,2,3395.6271,0.0003,,,96.0,,Y
Th,1,3395.7013,0.0003,,,100.0,,Y
Th,2,3395.966,0.0016,,,53.0,,Y
Th,1,3395.986,0.0003,,,170.0,,Y
Th,2,3396.3924,0.0003,,,270.0,,Y
Th,2,3396.4563,0.0003,,,290.0,,Y
Th,2,3396.6108,0.0003,,,240.0,,Y
Th,1,3396.72762,9e-05,,,4100.0,,Y
Th,2,3396.8741,0.0016,,,13.0,,Y
Th,1,3396.9076,0.0003,,,160.0,,Y
Th,2,3397.0929,0.0005,,,72.0,,Y
Th,2,3397.2535,0.0005,,,53.0,,Y
Th,1,3397.3055,0.0003,,,98.0,*,Y
Th,1,3397.51594,7e-05,,,8500.0,,Y
Th,2,3397.844,0.0016,,,140.0,,Y
Th,2,3397.953,0.0005,,,54.0,,Y
Th,1,3398.162,0.0012,,,59.0,,Y
Th,2,3398.3453,0.0003,,,100.0,,Y
Th,1,3398.457,0.0012,,,240.0,,Y
Th,1,3398.4875,0.0003,,,220.0,,Y
Th,1,3398.54467,7e-05,,,7700.0,,Y
Th,1,3399.0401,0.0003,,,110.0,,Y
Th,2,3399.2831,0.0005,,,65.0,,Y
Th,2,3399.344,0.0016,,,170.0,,Y
Th,2,3399.466,0.0016,,,34.0,,Y
Th,2,3400.3473,0.0005,,,61.0,,Y
Th,1,3400.63,0.0005,,,55.0,,Y
Th,1,3400.68,0.0012,,,59.0,,Y
Th,2,3400.998,0.0016,,,68.0,,Y
Th,2,3401.6463,0.0003,,,300.0,,Y
Th,1,3401.71086,0.00016,,,990.0,,Y
Th,2,3402.02622,0.00021,,,510.0,,Y
Th,1,3402.354,0.0012,,,35.0,,Y
Th,2,3402.69509,9e-05,,,3800.0,,Y
Th,2,3402.73849,0.00021,,,500.0,,Y
Th,2,3403.0058,0.0005,,,67.0,,Y
Th,1,3403.222,0.0012,,,35.0,,Y
Th,2,3403.27064,0.0002,,,540.0,,Y
Th,2,3403.3534,0.0003,,,190.0,,Y
Th,1,3403.9026,0.0003,,,180.0,,Y
Th,1,3404.0289,0.0003,,,190.0,,Y
Th,2,3404.198,0.0016,,,27.0,,Y
Th,2,3404.5907,0.0005,,,90.0,,Y
Th,2,3404.6507,0.0003,,,260.0,*,Y
Th,2,3404.798,0.0016,,,54.0,,Y
Th,1,3405.5582,9e-05,,,4000.0,,Y
Th,2,3405.6071,0.0016,,,340.0,,Y
Th,2,3406.24164,0.00023,,,360.0,,Y
Th,2,3406.3651,0.0016,,,54.0,,Y
Th,1,3406.4616,0.0005,,,53.0,,Y
Th,2,3406.6822,0.0005,,,62.0,,Y
Th,2,3406.73,0.0016,,,20.0,,Y
Th,2,3407.5733,0.0005,,,58.0,,Y
Th,2,3407.6319,0.0003,,,170.0,,Y
Th,1,3407.83,0.00024,,,330.0,,Y
Th,2,3408.6417,0.0003,,,270.0,,Y
Th,1,3408.74969,9e-05,,,4600.0,,Y
Th,1,3408.9724,0.0005,,,70.0,,Y
Th,2,3409.112,0.0016,,,20.0,,Y
Th,2,3409.26973,0.00021,,,480.0,,Y
Th,2,3409.5621,0.0016,,,20.0,,Y
Th,2,3409.986,0.0016,,,20.0,,Y
Th,1,3410.07547,0.00022,,,400.0,,Y
Th,1,3410.1841,0.0003,,,190.0,,Y
Th,1,3410.6991,0.0012,,,60.0,,Y
Th,2,3411.061,0.0016,,,20.0,,Y
Th,2,3411.78355,0.00023,,,370.0,,Y
Th,1,3412.181,0.0005,,,69.0,,Y
Th,2,3412.2101,0.0005,,,85.0,,Y
Th,2,3412.3985,0.0003,,,150.0,,Y
Th,1,3412.422,0.0012,,,36.0,,Y
Th,2,3412.521,0.0016,,,20.0,,Y
Th,2,3412.632,0.0016,,,27.0,,Y
Th,1,3413.01288,9e-05,,,4900.0,,Y
Th,1,3413.08742,0.00024,,,350.0,,Y
Th,1,3413.3262,0.0005,,,69.0,,Y
Th,2,3413.4087,0.0003,,,180.0,,Y
Th,2,3413.6315,0.0003,,,110.0,,Y
Th,1,3413.6549,0.0005,,,88.0,,Y
Th,2,3413.9317,0.0005,,,56.0,,Y
Th,2,3414.0138,0.0003,,,110.0,,Y
Th,1,3414.2985,0.0005,,,80.0,,Y
Th,2,3414.50283,0.00023,,,380.0,,Y
Th,1,3414.5654,0.0003,,,250.0,,Y
Th,1,3414.71194,0.00022,,,430.0,,Y
Th,2,3414.979,0.0016,,,20.0,,Y
Th,1,3415.88445,0.00018,,,750.0,,Y
Th,2,3415.914,0.0005,,,87.0,,Y
Th,2,3416.2638,0.0004,,,120.0,,Y
Th,2,3416.423,0.0005,,,88.0,,Y
Th,1,3416.5951,0.0005,,,88.0,,Y
Th,2,3417.0011,0.0016,,,6.0,,Y
Th,2,3417.1253,0.0005,,,64.0,,Y
Th,1,3417.4976,0.00014,,,1500.0,,Y
Th,1,3417.642,0.0012,,,240.0,,Y
Th,2,3417.7241,0.0016,,,340.0,,Y
Th,2,3417.794,0.0016,,,6.0,,Y
Th,1,3418.17,0.0012,,,36.0,,Y
Th,2,3418.333,0.0016,,,20.0,,Y
Th,2,3418.523,0.0016,,,26.0,,Y
Th,2,3418.77532,0.00014,,,1400.0,,Y
Th,2,3418.9132,0.0003,,,300.0,,Y
Th,2,3418.95398,0.00022,,,450.0,,Y
Th,2,3419.17311,0.00016,,,970.0,,Y
Th,1,3420.1961,0.0012,,,240.0,,Y
Th,1,3420.3734,0.0004,,,130.0,,Y
Th,1,3421.20981,7e-05,,,11000.0,,Y
Th,1,3421.6787,0.0004,,,110.0,,Y
Th,2,3421.7701,0.0016,,,20.0,,Y
Th,2,3422.2451,0.0016,,,6.0,,Y
Th,2,3422.306,0.0016,,,13.0,,Y
Th,2,3422.5756,0.0003,,,270.0,,Y
Th,1,3422.6559,0.00012,,,2300.0,,Y
Th,2,3422.7135,0.0005,,,78.0,,Y
Th,2,3422.809,0.0016,,,20.0,,Y
Th,2,3423.129,0.0016,,,1000.0,,Y
Th,2,3423.356,0.0016,,,33.0,,Y
Th,1,3423.9231,0.0012,,,480.0,,Y
Th,1,3423.98949,7e-05,,,11000.0,,Y
Th,1,3425.1387,0.0003,,,300.0,,Y
Th,2,3425.18782,0.00025,,,320.0,,Y
Th,1,3425.4346,0.0004,,,140.0,,Y
Th,2,3425.9434,0.0003,,,300.0,,Y
Th,2,3426.0591,0.0005,,,58.0,,Y
Th,2,3426.1442,0.0005,,,77.0,,Y
Th,2,3426.1771,0.0016,,,13.0,,Y
Th,1,3426.285,0.0012,,,4.0,,Y
Th,2,3426.9881,0.0016,,,67.0,,Y
Th,1,3427.09216,0.00021,,,480.0,,Y
Th,2,3427.2012,0.0004,,,160.0,,Y
Th,2,3427.464,0.0016,,,53.0,,Y
Th,1,3427.6191,0.0012,,,12.0,,Y
Th,2,3427.9934,0.0004,,,100.0,,Y
Th,1,3428.248,0.0012,,,120.0,,Y
Th,1,3428.62196,0.00015,,,1200.0,,Y
Th,1,3428.71422,0.00014,,,1500.0,,Y
Th,1,3428.99898,8e-05,,,5100.0,,Y
Th,1,3429.086,0.0012,,,120.0,,Y
Th,2,3429.3891,0.0003,,,280.0,,Y
Th,2,3429.433,0.0016,,,26.0,,Y
Th,1,3429.57276,0.00024,,,390.0,,Y
Th,2,3429.827,0.0016,,,33.0,,Y
Th,1,3429.871,0.0012,,,240.0,,Y
Th,2,3429.90508,0.00024,,,360.0,,Y
Th,2,3430.3402,0.0005,,,69.0,,Y
Th,2,3430.4173,0.0005,,,64.0,,Y
Th,2,3430.5661,0.0004,,,120.0,,Y
Th,2,3430.761,0.0016,,,33.0,,Y
Th,2,3431.019,0.0004,,,97.0,,Y
Th,2,3431.81026,0.00022,,,440.0,,Y
Th,2,3432.0845,0.0005,,,85.0,,Y
Th,2,3433.888,0.0004,,,210.0,,Y
Th,2,3433.9422,0.0004,,,180.0,,Y
Th,2,3433.99864,9e-05,,,4800.0,,Y
Th,1,3434.1031,0.0012,,,120.0,,Y
Th,2,3434.266,0.0017,,,26.0,,Y
Th,1,3434.72693,0.0002,,,540.0,,Y
Th,2,3434.7618,0.0003,,,290.0,,Y
Th,2,3434.9916,0.0005,,,64.0,,Y
Th,2,3435.004,0.0017,,,13.0,,Y
Th,2,3435.1932,0.0005,,,63.0,,Y
Th,2,3435.3942,0.0005,,,59.0,,Y
Th,1,3435.487,0.0012,,,600.0,,Y
Th,2,3435.6951,0.0017,,,19.0,,Y
Th,2,3435.97692,8e-05,,,5800.0,,Y
Th,2,3436.288,0.0017,,,19.0,,Y
Th,1,3436.6199,0.0003,,,250.0,,Y
Th,2,3436.67841,0.00025,,,340.0,,Y
Th,1,3436.72698,9e-05,,,4100.0,,Y
Th,2,3437.024,0.0003,,,270.0,,Y
Th,1,3437.30689,6e-05,,,15000.0,,Y
Th,1,3437.5908,0.0004,,,130.0,,Y
Th,1,3437.6467,0.0005,,,65.0,,Y
Th,2,3437.8081,0.0017,,,51.0,,Y
Th,2,3438.689,0.0017,,,25.0,,Y
Th,2,3438.95012,0.00014,,,1400.0,,Y
Th,2,3439.0553,0.0005,,,59.0,,Y
Th,2,3439.2311,0.0005,,,54.0,,Y
Th,1,3439.39854,0.00012,,,2200.0,,Y
Th,2,3439.7116,0.00012,,,2100.0,,Y
Th,1,3439.748,0.0012,,,240.0,,Y
Th,1,3440.0694,0.0005,,,65.0,,Y
Th,1,3440.827,0.0012,,,19.0,,Y
Th,2,3441.03574,0.00024,,,380.0,,Y
Th,2,3441.36449,0.00023,,,440.0,,Y
Th,1,3441.5266,0.0003,,,250.0,,Y
Th,1,3442.57881,0.00012,,,2100.0,,Y
Th,2,3443.1079,0.0004,,,200.0,,Y
Th,2,3443.1413,0.0005,,,77.0,,Y
Th,1,3443.9789,0.0003,,,230.0,,Y
Th,2,3444.0286,0.0004,,,110.0,,Y
Th,1,3444.2528,0.0005,,,86.0,,Y
Th,1,3444.7948,0.0005,,,63.0,,Y
Th,2,3445.0743,0.0005,,,59.0,*,Y
Th,2,3445.121,0.0017,,,42.0,,Y
Th,2,3445.21707,0.0002,,,590.0,,Y
Th,2,3445.3919,0.0003,,,220.0,,Y
Th,2,3445.74394,0.0002,,,580.0,,Y
Th,1,3446.2001,0.0012,,,34.0,,Y
Th,2,3446.288,0.0017,,,43.0,,Y
Th,1,3446.54725,0.0002,,,600.0,,Y
Th,2,3446.9971,0.0017,,,43.0,,Y
Th,1,3447.189,0.0012,,,94.0,,Y
Th,2,3447.632,0.0017,,,44.0,,Y
Th,2,3448.296,0.0017,,,5.0,,Y
Th,2,3448.7341,0.0004,,,100.0,,Y
Th,1,3448.891,0.0012,,,35.0,,Y
Th,1,3448.94851,0.00025,,,340.0,,Y
Th,2,3449.28687,0.00024,,,370.0,,Y
Th,2,3449.4921,0.0005,,,53.0,,Y
Th,2,3449.543,0.0017,,,16.0,,Y
Th,2,3449.566,0.0017,,,11.0,,Y
Th,2,3449.64459,0.00023,,,440.0,,Y
Th,2,3449.9433,0.0005,,,63.0,,Y
Th,1,3449.9564,0.0005,,,68.0,,Y
Th,2,3450.1081,0.0017,,,27.0,,Y
Th,2,3450.7101,0.0017,,,82.0,,Y
Th,2,3450.769,0.0017,,,5.0,,Y
Th,2,3450.9473,0.0004,,,190.0,,Y
Th,1,3451.3075,0.0005,,,78.0,,Y
Th,1,3451.70216,0.00011,,,3000.0,,Y
Th,1,3452.207,0.0012,,,180.0,,Y
Th,2,3452.4471,0.0005,,,90.0,,Y
Th,2,3452.68186,0.00019,,,690.0,,Y
Th,2,3452.97,0.0017,,,22.0,,Y
Th,2,3453.404,0.0017,,,27.0,,Y
Th,1,3453.51181,0.00023,,,420.0,,Y
Th,2,3453.5604,0.0004,,,110.0,,Y
Th,2,3453.9182,0.0005,,,71.0,,Y
Th,2,3454.2061,0.0017,,,1100.0,,Y
Th,2,3454.6461,0.0017,,,55.0,,Y
Th,2,3454.946,0.0017,,,44.0,,Y
Th,2,3454.9911,0.0005,,,85.0,,Y
Th,2,3455.044,0.0017,,,16.0,,Y
Th,2,3455.1121,0.0017,,,22.0,,Y
Th,2,3455.1311,0.0017,,,22.0,,Y
Th,2,3455.2725,0.0005,,,88.0,,Y
Th,2,3455.4691,0.0017,,,5.0,,Y
Th,1,3455.61286,0.00023,,,410.0,,Y
Th,2,3455.9511,0.0017,,,110.0,,Y
Th,2,3455.9615,0.0004,,,130.0,,Y
Th,1,3456.217,0.0012,,,4.0,,Y
Th,2,3456.253,0.0017,,,5.0,,Y
Th,2,3456.4416,0.0004,,,150.0,,Y
Th,1,3456.6947,0.0004,,,180.0,,Y
Th,2,3456.9258,0.0005,,,65.0,,Y
Th,1,3457.06894,0.00013,,,1900.0,,Y
Th,1,3457.4338,0.0004,,,140.0,,Y
Th,2,3457.683,0.0017,,,79.0,,Y
Th,1,3457.8287,0.0005,,,89.0,,Y
Th,1,3458.299,0.0012,,,48.0,,Y
Th,2,3458.724,0.0017,,,15.0,,Y
Th,2,3458.882,0.0017,,,25.0,,Y
Th,2,3459.397,0.0017,,,25.0,,Y
Th,1,3459.4862,0.0003,,,280.0,,Y
Th,2,3459.5034,0.0004,,,140.0,,Y
Th,1,3459.5388,0.0005,,,61.0,,Y
Th,2,3459.6387,0.0004,,,160.0,,Y
Th,2,3459.974,0.0017,,,25.0,,Y
Th,2,3460.223,0.0017,,,15.0,,Y
Th,1,3461.01847,6e-05,,,13000.0,,Y
Th,1,3461.21704,7e-05,,,9100.0,,Y
Th,1,3461.5735,0.0004,,,170.0,,Y
Th,1,3461.8011,0.0012,,,19.0,,Y
Th,2,3462.85036,0.00013,,,1600.0,,Y
Th,1,3462.9835,0.0004,,,100.0,,Y
Th,2,3463.424,0.0017,,,5.0,,Y
Th,2,3463.5907,0.0005,,,90.0,,Y
Th,2,3463.7195,0.00019,,,680.0,,Y
Th,1,3463.9204,0.0005,,,81.0,,Y
Th,2,3464.228,0.0017,,,10.0,,Y
Th,2,3464.4091,0.0017,,,200.0,,Y
Th,2,3464.4707,0.0005,,,61.0,,Y
Th,1,3464.56,0.0012,,,59.0,,Y
Th,2,3464.841,0.0017,,,39.0,,Y
Th,2,3465.0158,0.0004,,,180.0,,Y
Th,1,3465.06242,0.00024,,,370.0,,Y
Th,2,3465.2621,0.0017,,,14.0,,Y
Th,2,3465.4704,0.0005,,,51.0,,Y
Th,2,3465.76483,0.00012,,,2300.0,,Y
Th,2,3465.92434,0.00023,,,460.0,,Y
Th,2,3466.0937,0.0005,,,57.0,,Y
Th,2,3466.1929,0.0005,,,71.0,,Y
Th,1,3466.53838,0.00012,,,2300.0,,Y
Th,1,3466.64569,0.0001,,,3700.0,,Y
Th,2,3466.8966,0.0003,,,230.0,,Y
Th,2,3467.3011,0.0017,,,14.0,,Y
Th,2,3467.3717,0.0004,,,130.0,,Y
Th,2,3467.9306,0.0004,,,180.0,,Y
Th,2,3468.21959,0.00012,,,2200.0,,Y
Th,2,3468.7114,0.0004,,,99.0,,Y
Th,1,3469.34524,8e-05,,,6500.0,,Y
Th,2,3469.92059,8e-05,,,6900.0,,Y
Th,1,3470.181,0.0012,,,12.0,,Y
Th,1,3470.56728,0.00018,,,790.0,,Y
Th,2,3470.788,0.0017,,,19.0,,Y
Th,1,3471.00033,0.00018,,,800.0,,Y
Th,1,3471.21838,0.00011,,,3300.0,,Y
Th,2,3471.3307,0.0005,,,51.0,,Y
Th,1,3471.8,0.0012,,,120.0,,Y
Th,1,3471.95912,0.00017,,,1000.0,,Y
Th,1,3472.6901,0.0004,,,100.0,,Y
Th,2,3472.759,0.0017,,,15.0,,Y
Th,2,3472.8414,0.0005,,,51.0,,Y
Th,1,3472.989,0.0012,,,35.0,,Y
Th,2,3473.0289,0.0003,,,260.0,,Y
Th,2,3473.0921,0.0017,,,20.0,,Y
Th,2,3473.4229,0.0003,,,250.0,,Y
Th,1,3473.5455,0.0004,,,210.0,,Y
Th,2,3473.61,0.0017,,,26.0,,Y
Th,2,3473.7805,0.0005,,,88.0,,Y
Th,2,3474.0335,0.0004,,,210.0,,Y
Th,1,3474.188,0.0012,,,7.0,,Y
Th,2,3474.27,0.0017,,,52.0,,Y
Th,2,3474.3071,0.0005,,,51.0,,Y
Th,1,3474.5304,0.0005,,,61.0,,Y
Th,1,3474.7171,0.0012,,,470.0,,Y
Th,2,3475.5378,0.0004,,,170.0,,Y
Th,1,3475.942,0.0005,,,90.0,,Y
Th,1,3475.961,0.0012,,,240.0,,Y
Th,2,3476.3313,0.0006,,,46.0,,Y
Th,1,3476.38501,0.00024,,,360.0,,Y
Th,2,3476.54025,0.00023,,,460.0,,Y
Th,1,3476.5816,0.0004,,,120.0,,Y
Th,2,3476.9021,0.0017,,,84.0,,Y
Th,2,3477.704,0.0003,,,310.0,,Y
Th,2,3478.1312,0.0003,,,330.0,,Y
Th,2,3478.4633,0.0003,,,290.0,,Y
Th,1,3478.7686,0.0005,,,87.0,,Y
Th,3,3479.0165,0.0004,,,130.0,,Y
Th,2,3479.0479,0.0004,,,110.0,,Y
Th,2,3479.17235,0.00017,,,970.0,,Y
Th,1,3479.22222,0.00023,,,420.0,,Y
Th,1,3479.68451,0.00019,,,720.0,,Y
Th,2,3479.912,0.0017,,,5.0,,Y
Th,1,3480.05232,0.00019,,,630.0,,Y
Th,2,3480.3501,0.0017,,,22.0,,Y
Th,2,3480.549,0.0017,,,28.0,,Y
Th,2,3480.75,0.0017,,,11.0,,Y
Th,2,3480.7981,0.0017,,,280.0,,Y
Th,1,3480.8114,0.0004,,,170.0,,Y
Th,2,3481.0028,0.0004,,,110.0,,Y
Th,2,3482.548,0.0003,,,280.0,,Y
Th,2,3482.76108,0.00022,,,460.0,,Y
Th,2,3482.8352,0.0004,,,190.0,,Y
Th,2,3483.115,0.0005,,,71.0,,Y
Th,2,3483.1692,0.0004,,,100.0,,Y
Th,2,3483.2535,0.0005,,,61.0,,Y
Th,2,3483.4086,0.0004,,,94.0,,Y
Th,1,3483.4344,0.0005,,,61.0,,Y
Th,2,3483.589,0.0017,,,16.0,,Y
Th,2,3484.0798,0.0004,,,210.0,,Y
Th,2,3484.414,0.0017,,,28.0,,Y
Th,1,3484.58,0.0012,,,18.0,,Y
Th,1,3484.7311,0.0004,,,96.0,,Y
Th,1,3484.9433,0.0005,,,51.0,,Y
Th,1,3485.1731,0.0004,,,130.0,,Y
Th,2,3485.21219,0.00024,,,380.0,,Y
Th,2,3485.472,0.0004,,,110.0,,Y
Th,2,3485.7211,0.0017,,,28.0,,Y
Th,2,3485.917,0.0017,,,22.0,,Y
Th,2,3486.05,0.0017,,,17.0,,Y
Th,1,3486.2097,0.0004,,,150.0,,Y
Th,1,3486.2689,0.0004,,,130.0,,Y
Th,2,3486.51274,0.00016,,,1100.0,,Y
Th,1,3486.55097,7e-05,,,7700.0,,Y
Th,2,3486.84,0.0005,,,55.0,,Y
Th,2,3486.9706,0.0004,,,150.0,,Y
Th,2,3487.0807,0.0004,,,98.0,,Y
Th,2,3487.7,0.0017,,,17.0,,Y
Th,2,3487.805,0.0017,,,5.0,,Y
Th,2,3487.8435,0.0004,,,180.0,,Y
Th,1,3487.991,0.0012,,,3500.0,,Y
Th,1,3488.83364,0.00019,,,660.0,,Y
Th,1,3489.18394,0.00018,,,750.0,,Y
Th,1,3489.50739,0.00016,,,1200.0,,Y
Th,1,3489.6013,0.0005,,,70.0,,Y
Th,2,3489.829,0.0017,,,150.0,,Y
Th,2,3490.2292,0.0005,,,58.0,,Y
Th,2,3490.2691,0.0017,,,120.0,,Y
Th,2,3490.389,0.0017,,,11.0,,Y
Th,2,3490.4523,0.0003,,,230.0,,Y
Th,2,3490.5037,0.0005,,,91.0,,Y
Th,2,3490.656,0.0017,,,29.0,,Y
Th,2,3490.795,0.0017,,,5.0,,Y
Th,1,3490.848,0.0012,,,47.0,,Y
Th,2,3491.5787,0.0004,,,170.0,,Y
Th,1,3491.89984,0.00023,,,430.0,,Y
Th,2,3492.1171,0.0017,,,23.0,,Y
Th,1,3492.1581,0.0012,,,59.0,,Y
Th,2,3492.327,0.0017,,,23.0,,Y
Th,2,3492.6804,0.0005,,,79.0,,Y
Th,2,3492.8983,0.0005,,,59.0,,Y
Th,2,3493.0838,0.0005,,,50.0,,Y
Th,2,3493.51833,0.00018,,,830.0,,Y
Th,2,3493.7707,0.0005,,,62.0,,Y
Th,1,3494.7998,0.0005,,,90.0,,Y
Th,2,3494.8151,0.0017,,,150.0,,Y
Th,2,3495.1581,0.0017,,,150.0,,Y
Th,1,3495.69963,0.00012,,,2300.0,,Y
Th,1,3495.847,0.0012,,,35.0,,Y
Th,1,3496.0025,0.0003,,,320.0,,Y
Th,2,3496.7621,0.0017,,,49.0,,Y
Th,1,3496.8105,0.0001,,,3600.0,,Y
Th,2,3497.0104,0.0004,,,130.0,,Y
Th,2,3497.0491,0.0005,,,71.0,,Y
Th,2,3497.2626,0.0004,,,190.0,,Y
Th,2,3497.46,0.0017,,,49.0,,Y
Th,2,3497.6859,0.0004,,,190.0,,Y
Th,1,3497.8566,0.0005,,,81.0,,Y
Th,1,3497.9018,0.0004,,,100.0,,Y
Th,2,3497.9545,0.0005,,,79.0,,Y
Th,2,3498.00962,0.00018,,,810.0,,Y
Th,2,3498.4781,0.0017,,,6.0,,Y
Th,1,3498.6208,0.00012,,,2600.0,,Y
Th,1,3498.95674,0.00021,,,540.0,,Y
Th,2,3498.9901,0.0003,,,280.0,,Y
Th,1,3499.8216,0.0004,,,180.0,,Y
Th,2,3499.98644,0.0002,,,620.0,,Y
Th,1,3500.1031,0.0003,,,310.0,,Y
Th,2,3500.1591,0.0006,,,44.0,,Y
Th,2,3500.2061,0.0017,,,66.0,,Y
Th,2,3500.2667,0.0004,,,150.0,,Y
Th,1,3500.327,0.0005,,,78.0,,Y
Th,2,3500.5316,0.0004,,,140.0,,Y
Th,2,3500.8421,0.0004,,,170.0,,Y
Th,2,3501.45573,0.00021,,,590.0,,Y
Th,2,3501.6424,0.0006,,,45.0,,Y
Th,1,3501.86646,0.0002,,,690.0,,Y
Th,2,3501.9472,0.0005,,,56.0,,Y
Th,1,3502.1582,0.0005,,,64.0,,Y
Th,1,3502.514,0.0012,,,240.0,,Y
Th,2,3502.6481,0.0017,,,7.0,,Y
Th,2,3502.7012,0.0005,,,61.0,,Y
Th,1,3502.7385,0.0004,,,170.0,,Y
Th,2,3502.77869,0.00023,,,460.0,,Y
Th,1,3502.9635,0.0004,,,150.0,,Y
Th,1,3503.0177,0.0005,,,52.0,,Y
Th,1,3503.1291,0.0004,,,180.0,,Y
Th,2,3503.4944,0.0004,,,170.0,,Y
Th,2,3503.6143,0.0003,,,310.0,,Y
Th,1,3503.78576,0.00017,,,1000.0,,Y
Th,1,3503.8631,0.0012,,,180.0,,Y
Th,2,3504.0375,0.0004,,,120.0,,Y
Th,2,3504.1,0.0017,,,14.0,,Y
Th,2,3504.6352,0.0004,,,150.0,,Y
Th,2,3504.8511,0.0005,,,67.0,,Y
Th,1,3504.9921,0.0004,,,140.0,,Y
Th,2,3505.3501,0.0017,,,36.0,,Y
Th,2,3505.384,0.0017,,,72.0,,Y
Th,2,3505.4939,0.0003,,,330.0,,Y
Th,1,3505.767,0.0012,,,360.0,,Y
Th,1,3505.934,0.0012,,,23.0,,Y
Th,1,3506.1326,0.0003,,,250.0,,Y
Th,1,3506.3453,0.0005,,,79.0,,Y
Th,1,3506.6456,0.0004,,,210.0,,Y
Th,2,3506.8519,0.0004,,,150.0,,Y
Th,2,3506.903,0.0017,,,58.0,,Y
Th,1,3507.1781,0.0004,,,97.0,,Y
Th,1,3507.5187,0.0004,,,150.0,,Y
Th,3,3507.54618,0.00015,,,1300.0,,Y
Th,2,3508.0789,0.0005,,,52.0,,Y
Th,1,3508.1011,0.0005,,,90.0,,Y
Th,2,3508.18,0.0017,,,150.0,,Y
Th,1,3508.3592,0.0004,,,99.0,,Y
Th,2,3508.6852,0.0005,,,62.0,,Y
Th,2,3508.819,0.0017,,,7.0,,Y
Th,1,3509.08868,0.00022,,,470.0,,Y
Th,2,3509.122,0.0005,,,62.0,,Y
Th,2,3509.1913,0.0004,,,93.0,,Y
Th,2,3509.2901,0.0005,,,85.0,,Y
Th,1,3509.784,0.0012,,,23.0,,Y
Th,2,3509.824,0.0017,,,37.0,,Y
Th,2,3509.9531,0.0017,,,74.0,,Y
Th,2,3510.2804,0.0004,,,93.0,,Y
Th,2,3510.535,0.0005,,,88.0,,Y
Th,2,3510.755,0.0017,,,60.0,,Y
Th,2,3510.9937,0.0003,,,230.0,,Y
Th,1,3511.15725,0.00012,,,2100.0,,Y
Th,2,3511.2768,0.0005,,,56.0,,Y
Th,2,3511.387,0.0017,,,22.0,,Y
Th,2,3511.56179,0.00016,,,1100.0,,Y
Th,1,3511.79,0.0005,,,90.0,,Y
Th,2,3512.351,0.0017,,,75.0,,Y
Th,2,3512.7423,0.0003,,,220.0,,Y
Th,2,3512.7755,0.0005,,,66.0,,Y
Th,2,3513.2131,0.0005,,,82.0,,Y
Th,2,3513.2963,0.0005,,,71.0,,Y
Th,1,3513.682,0.0012,,,180.0,,Y
Th,2,3513.7546,0.0005,,,58.0,,Y
Th,1,3514.2844,0.0003,,,250.0,,Y
Th,2,3514.52612,0.00022,,,480.0,,Y
Th,1,3514.6267,0.0003,,,220.0,,Y
