element,sp_num,obs_wl_air(A),unc_obs_wl,intens,Aki(s^-1),Acc,Type,blank
Ne,1,5974.6273,0.0004,5000,6.06e+06,C+,,
Ne,1,5975.5343,0.0005,6000,3.51e+06,B+,,
Ne,1,5982.3753,0.0040,80,9.9e+04,C,,
Ne,1,5987.9074,0.0004,1500,3.63e+06,C+,,
Ne,1,5991.6477,0.0040,750,1.18e+06,C+,,
Ne,1,6000.9275,0.0004,1000,1.14e+06,C+,,
Ne,1,6029.9968,0.0005,10000,5.61e+06,B+,,
Ne,1,6042.013,0.020,150,1.56e+05,C,,
Ne,1,6046.1348,0.0004,500,2.26e+05,B+,,
Ne,1,6064.5359,0.0004,500,1.64e+06,B+,,
Ne,1,6074.3376,0.0005,10000,6.03e+07,B+,,
Ne,1,6096.1630,0.0005,3000,1.81e+07,B+,,
Ne,2,6110.88,0.05,100,,,,
Ne,2,6112.72,0.05,160,,,,
Ne,1,6118.0187,0.0040,150,6.09e+05,B+,,
Ne,1,6128.4498,0.0004,1000,6.70e+05,B+,,
Ne,2,6132.77,0.05,100,,,,
Ne,1,6142.508,0.020,1000,1.64e+06,C+,,
Ne,1,6143.0627,0.0005,10000,2.82e+07,B+,,
Ne,1,6150.2985,0.0040,1000,1.33e+06,C+,,
Ne,1,6156.1380,0.0040,500,1.72e+05,C,,
Ne,1,6163.5937,0.0005,10000,1.46e+07,B+,,
Ne,2,6166.09,0.05,80,,,,
Ne,1,6172.8156,0.0040,150,4.27e+05,C,,
Ne,1,6174.8829,0.0004,700,7.52e+05,C+,,
Ne,1,6175.2842,0.0040,500,3.00e+05,C+,,
Ne,1,6182.1460,0.0004,1500,3.72e+06,B+,,
Ne,1,6183.1575,0.0040,50,1.18e+05,C,,
Ne,1,6189.0649,0.0004,700,5.88e+05,C+,,
Ne,1,6193.0663,0.0004,500,1.80e+05,C+,,
Ne,1,6202.9740,0.0040,150,2.44e+05,C,,
Ne,1,6205.7775,0.0004,1000,1.52e+06,C+,,
Ne,3,6209.08,0.10,70,4.0e+07,D,,
Ne,3,6210.18,0.10,70,2.5e+07,D,,
Ne,1,6213.8758,0.0004,1500,2.85e+06,B+,,
Ne,1,6217.2812,0.0005,10000,6.37e+06,B+,,
Ne,2,6224.48,0.05,160,,,,
Ne,1,6225.7350,0.0040,500,6.19e+05,C+,,
Ne,2,6239.032,0.020,120,,,,
Ne,1,6246.7294,0.0004,1000,7.97e+05,B+,,
Ne,1,6249.593,0.020,50,,,,
Ne,2,6250.925,0.020,120,,,,
Ne,1,6252.732,0.020,20,,,,
Ne,2,6252.905,0.020,80,,,,
Ne,2,6258.69,0.04,180bl,,,,
Ne,1,6258.7884,0.0040,1000,6.06e+05,C+,,
Ne,1,6266.4952,0.0005,10000,2.49e+07,B+,,
Ne,2,6270.131,0.020,80,,,,
Ne,2,6272.420,0.020,140,,,,
Ne,1,6273.0141,0.0040,700,9.94e+05,C+,,
Ne,1,6276.0327,0.0040,500,1.25e+06,C+,,
Ne,3,6277.50,0.10,30,1.1e+08,D,,
Ne,3,6283.58,0.10,30,1.1e+08,D,,
Ne,3,6289.59,0.10,30,1.2e+08,D,,
Ne,1,6293.7447,0.0004,1000,6.39e+05,B+,,
Ne,2,6297.840,0.020,80,,,,
Ne,1,6304.7893,0.0005,1000,4.16e+06,B+,,
Ne,2,6306.113,0.020,100,,,,
Ne,2,6307.66,0.04,180bl,,,,
Ne,1,6313.6855,0.0040,1500,3.40e+06,B+,,
Ne,2,6321.116,0.020,60,,,,
Ne,1,6328.1646,0.0004,3000,3.39e+06,B+,,
Ne,1,6330.8894,0.0040,1500,1.46e+06,B+,,
Ne,1,6334.4276,0.0005,10000,1.61e+07,B+,,
Ne,2,6345.653,0.020,60,,,,
Ne,1,6351.8532,0.0040,1000,3.45e+05,B+,,
Ne,1,6364.9963,0.0040,1000,1.60e+05,B+,,
Ne,1,6382.9914,0.0005,10000,3.21e+07,B+,,
Ne,1,6401.076,0.020,1000,1.39e+06,B+,,
Ne,1,6402.2480,0.0010,20000,5.149e+07,AAA,,
Ne,3,6406.58,0.10,90,5.6e+07,D,,
Ne,1,6409.7469,0.0040,1500,1.41e+06,B+,,
Ne,1,6421.7044,0.0040,1000,2.10e+06,B+,,
Ne,1,6444.7118,0.0004,1500,1.16e+06,B+,,
Ne,1,6506.5277,0.0005,15000,3.00e+07,B+,,
Ne,2,6510.877,0.020,60,,,,
Ne,2,6511.789,0.020,140,,,,
Ne,2,6516.789,0.020,120,,,,
Ne,2,6517.041,0.020,100,,,,
Ne,2,6525.584,0.020,22,,,,
Ne,2,6526.03,0.04,120w,,,,
Ne,1,6532.8824,0.0005,1000,1.08e+07,B+,,
Ne,2,6538.685,0.020,80,,,,
Ne,2,6539.143,0.020,120,,,,
Ne,2,6539.492,0.020,140,,,,
Ne,2,6539.692,0.020,60,,,,
Ne,2,6550.653,0.020,140*,,,,
Ne,2,6550.653,0.020,140*,,,,
Ne,2,6559.024,0.020,100,,,,
Ne,2,6559.285,0.020,100,,,,
Ne,2,6571.30,0.04,22w,,,,
Ne,2,6571.70,0.04,60w,,,,
Ne,1,6598.9528,0.0005,10000,2.32e+07,B+,,
Ne,1,6602.9007,0.0040,1000,4.76e+05,B+,,
Ne,1,6640.0095,0.0040,100,6.21e+04,B+,,
Ne,1,6640.80,0.02,50,3.80e+03,C,,
Ne,1,6652.0925,0.0004,1500,2.90e+05B,,
Ne,1,6666.892,0.007,1000,3.57e+05,B+,,
Ne,1,6678.2766,0.0005,5000,2.33e+07,B+,,
Ne,1,6717.0430,0.0005,700,2.17e+07,B+,,
Ne,1,6721.1342,0.0050,20,5.15e+04,B+,,
Ne,1,6738.0320,0.0050,700,1.25e+06,C+,,
Ne,1,6759.5821,0.0050,150,1.60e+05,B+,,
Ne,3,6886.94,0.10,70,6.0e+07,D,,
Ne,3,6895.41,0.10,100,6.0e+07,D,,
Ne,1,6929.4672,0.0004,100000,1.74e+07,B+,,
Ne,1,7024.0500,0.0004,34000,1.89e+06,B+,,
Ne,1,7032.4128,0.0004,85000,2.66e+07,B+,,
Ne,1,7051.2922,0.0008,2200,2.38e+06,C+,,
Ne,1,7059.1079,0.0004,10000,7.46e+06,B+,,
Ne,1,7064.762,0.003,80,3.40e+04,C,,
Ne,2,7067.724,0.020,80,,,,
Ne,1,7112.3075,0.0008,110,6.28e+05,C+,,
Ne,2,7133.360,0.020,40,,,,
Ne,1,7138.5400,0.0011,55,2.20e+05,C+,,
Ne,1,7173.9380,0.0004,77000,2.87e+06,B+,,
Ne,2,7213.210,0.003,300,,,,
Ne,2,7235.1978,0.0008,300,,,,
Ne,1,7245.1665,0.0004,77000,1.01e+07,B+,,
Ne,2,7303.216,0.020,80,,,,
Ne,1,7304.8422,0.0008,89,2.55e+05,B+,,
Ne,2,7343.945,0.020,300,,,,
Ne,2,7349.653,0.020,40,,,,
Ne,1,7438.8981,0.0004,60000,2.47e+06,B+,,
Ne,2,7467.24,0.04,60c,,,,
Ne,1,7472.4383,0.0004,3100,2.96e+06,C+,,
Ne,1,7488.8712,0.0004,32000,2.31e+07,B+,,
Ne,2,7491.408,0.020,60,,,,
Ne,2,7492.102,0.020,200,,,,
Ne,2,7522.822,0.004,300,,,,
Ne,1,7535.7739,0.0004,28000,3.06e+07,B+,,
Ne,1,7544.0439,0.0004,13000,3.87e+07B,,
Ne,2,7590.638,0.020,60,,,,
Ne,2,7604.633,0.020,60,,,,
Ne,1,7621.33,0.02,50,,,,
Ne,2,7633.267,0.020,140,,,,
Ne,2,7654.546,0.020,180,,,,
Ne,2,7689.789,0.020,120,,,,
Ne,1,7724.6233,0.0009,60,1.58e+05,B+,,
Ne,2,7728.803,0.020,22,,,,
Ne,2,7740.740,0.003,240,,,,
Ne,2,7745.019,0.020,160,,,,
Ne,1,7833.0281,0.0009,56,3.68e+04,C,,
Ne,2,7838.556,0.020,160,,,,
Ne,1,7839.0520,0.0009,230,1.04e+05,C+,,
Ne,1,7839.9855,0.0018,7,6.6e+03,C,,
Ne,2,7862.946,0.020,140,,,,
Ne,2,7871.924,0.020,60,,,,
Ne,2,7873.873,0.020,160,,,,
Ne,2,7907.184,0.020,12,,,,
Ne,2,7926.201,0.004,240,,,,
Ne,1,7927.1172,0.0004,300,3.48e+05,C+,,
Ne,1,7936.9957,0.0009,1300,8.46e+05B,,
Ne,1,7943.1805,0.0004,7900,3.82e+06,C+,,
Ne,1,7944.1404,0.0009,200,1.37e+05,C+,,
Ne,2,7944.919,0.020,60,,,,
Ne,2,7985.886,0.020,22,,,,
Ne,2,8018.756,0.020,22,,,,
Ne,1,8024.11,0.10,3,,,,
Ne,1,8041.79,0.10,3,,,,
Ne,2,8073.780,0.020,22,,,,
Ne,2,8075.993,0.020,22,,,,
Ne,1,8076.06,0.10,1,,,,
Ne,2,8076.082,0.020,40,,,,
Ne,1,8082.4576,0.0004,5700,1.30e+05B,,
Ne,2,8084.345,0.020,200,,,,
Ne,2,8090.05,0.04,160bl,,,,
Ne,1,8093.08,0.10,3,,,,
Ne,1,8118.5495,0.0004,3800,3.88e+06,C+,,
Ne,1,8128.9110,0.0009,1200,7.96e+05B,,
Ne,1,8136.4061,0.0004,17000,1.18e+07,B+,,
Ne,2,8143.493,0.020,100,,,,
Ne,2,8149.985,0.020,60,,,,
Ne,2,8153.448,0.020,80,,,,
Ne,2,8160.052,0.020,100,,,,
Ne,2,8163.656,0.020,120,,,,
Ne,2,8184.765,0.020,80,,,,
Ne,2,8194.83,0.04,360bl,,,,
Ne,2,8206.043,0.020,140,,,,
Ne,2,8213.035,0.020,22,,,,
Ne,2,8214.576,0.020,60,,,,
Ne,2,8244.338,0.020,140,,,,
Ne,1,8248.6826,0.0009,310,3.14e+05,C+,,
Ne,1,8259.3795,0.0004,3300,2.04e+06B,,
Ne,2,8264.807,0.020,200,,,,
Ne,1,8266.0769,0.0009,7200,3.33e+06,C+,,
Ne,1,8267.1166,0.0004,990,6.16e+05,C+,,
Ne,2,8277.328,0.020,120,,,,
Ne,2,8280.598,0.020,60,,,,
Ne,2,8286.574,0.020,180,,,,
Ne,1,8300.3248,0.0004,29000,1.40e+07,B+,,
Ne,1,8301.5570,0.0009,1900,1.01e+06,C+,,
Ne,2,8314.995,0.020,200,,,,
Ne,2,8321.919,0.020,100,,,,
Ne,2,8339.065,0.020,180,,,,
Ne,2,8342.606,0.020,60,,,,
Ne,2,8346.200,0.020,120,,,,
Ne,2,8358.929,0.020,120,,,,
Ne,2,8360.385,0.020,100,,,,
Ne,1,8365.7464,0.0004,4600,2.25e+06,C+,,
Ne,2,8372.106,0.020,200,,,,
Ne,1,8376.3590,0.0009,6600,2.46e+06,C+,,
Ne,1,8377.6070,0.0010,76000,4.99e+07,B+,,
Ne,2,8406.396,0.020,80,,,,
Ne,2,8413.212,0.020,120,,,,
Ne,1,8417.1597,0.0009,2700,1.07e+06,C+,,
Ne,1,8418.4265,0.0004,26000,1.56e+07,B+,,
Ne,2,8422.425,0.020,100,,,,
Ne,2,8433.637,0.020,12,,,,
Ne,2,8459.86,0.04,100bl,,,,
Ne,1,8463.3569,0.0004,3700,3.20e+06,C+,,
Ne,1,8484.4424,0.0004,1300,7.15e+05,C+,,
Ne,2,8493.252,0.020,140,,,,
Ne,1,8495.3591,0.0004,69000,3.93e+07,B+,,
Ne,2,8498.040,0.020,80,,,,
Ne,2,8532.753,0.020,40,,,,
Ne,2,8536.515,0.020,160,,,,
Ne,2,8541.575,0.020,100,,,,
Ne,1,8544.6952,0.0004,1600,1.22e+06,C+,,
Ne,2,8553.049,0.020,60,,,,
Ne,1,8571.3535,0.0004,2900,3.15e+06,C+,,
Ne,2,8572.655,0.020,80,,,,
Ne,2,8579.448,0.020,22,,,,
Ne,2,8579.819,0.020,80,,,,
Ne,1,8582.9031,0.0009,1600,1.04e+06B,,
Ne,1,8591.2583,0.0004,41000,3.11e+07,B+,,
Ne,2,8599.508,0.020,100,,,,
Ne,1,8634.6472,0.0004,35000,2.27e+07,B+,,
Ne,1,8635.3177,0.0010,740,7.90e+05,C+,,
Ne,1,8647.0412,0.0009,6000,3.99e+06,B+,,
Ne,1,8654.3828,0.0009,64000,4.06e+07,B+,,
Ne,1,8655.5220,0.0009,7600,4.81e+06B,,
Ne,2,8664.628,0.020,180,,,,
Ne,2,8668.267,0.003,200,,,,
Ne,2,8678.87,0.04,100bl,,,,
Ne,1,8679.4936,0.0010,13000,1.45e+07,B+,,
Ne,2,8680.367,0.020,180,,,,
Ne,1,8681.9216,0.0004,15000,1.34e+07B,,
Ne,1,8704.1122,0.0010,2900,1.57e+06,C+,,
Ne,2,8705.558,0.020,60,,,,
Ne,2,8708.452,0.005,60,,,,
Ne,2,8747.170,0.004,100,,,,
Ne,2,8749.697,0.005,100,,,,
Ne,1,8767.536,0.004,160,1.02e+05,C,,
Ne,1,8771.6575,0.0010,10000,1.10e+07B,,
Ne,1,8778.7322,0.0010,2100,5.38e+06,C+,,
Ne,1,8780.6223,0.0004,57000,2.93e+07,B+,,
Ne,1,8782.0015,0.0010,230,1.13e+05,C+,,
Ne,1,8783.7539,0.0004,43000,3.23e+07,B+,,
Ne,1,8792.5056,0.0010,260,1.44e+05,C+,,
Ne,2,8794.92,0.09,80w*,,,,
Ne,2,8794.92,0.09,80w*,,,,
Ne,2,8796.660,0.020,40,,,,
Ne,2,8796.907,0.020,40,,,,
Ne,2,8821.847,0.003,140,,,,
Ne,1,8830.9067,0.0010,550,4.87e+05,C+,,
Ne,1,8853.8669,0.0004,27000,1.64e+07,B+,,
Ne,2,8862.497,0.020,60,,,,
Ne,1,8865.3057,0.0004,2100,8.31e+05,C+,,
Ne,1,8865.7562,0.0004,15000,5.77e+06B,,
Ne,2,8868.687,0.020,40,,,,
Ne,2,8879.908,0.020,60,,,,
Ne,2,8883.731,0.020,22,,,,
Ne,1,8892.2315,0.0017,12,,,,
Ne,1,8895.60,0.10,3,,,,
Ne,2,8897.603,0.020,22,,,,
Ne,2,8898.847,0.004,140,,,,
Ne,2,8900.129,0.020,120,,,,
Ne,2,8905.421,0.020,12,,,,
Ne,2,8914.862,0.020,60,,,,
Ne,1,8915.44,0.10,4,,,,
Ne,1,8919.5007,0.0010,6400,5.64e+06,C+,,
Ne,1,8927.40,0.10,3,,,,
Ne,1,8929.2503,0.0012,18,,,,
Ne,1,8941.5133,0.0014,8,,,,
Ne,2,8958.759,0.020,22,,,,
Ne,1,8962.328,0.004,4,,,,
Ne,2,8963.510,0.020,60,,,,
Ne,1,8968.60,0.10,3,,,,
Ne,1,8988.5564,0.0010,1800,2.14e+06,C+,,
Ne,2,9010.993,0.020,100,,,,
Ne,2,9011.624,0.020,120,,,,
Ne,1,9036.9985,0.0016,9,,,,
Ne,1,9046.80,0.10,1*,,,,
Ne,1,9046.80,0.10,1*,,,,
Ne,1,9049.086,0.004,4,,,,
Ne,1,9052.424,0.008,3,,,,
Ne,1,9052.642,0.002,7,,,,
Ne,2,9057.622,0.020,100,,,,
Ne,2,9064.497,0.003,160,,,,
Ne,2,9071.073,0.020,100,,,,
Ne,1,9073.033,0.002,5,,,,
Ne,2,9079.4519,0.0025,200,,,,
Ne,2,9082.488,0.020,22,,,,
Ne,2,9084.600,0.020,120,,,,
Ne,2,9094.275,0.020,60,,,,
Ne,2,9095.949,0.020,180,,,,
Ne,1,9102.10,0.10,1,,,,
Ne,1,9103.53,0.10,4,,,,
Ne,2,9106.127,0.020,22,,,,
Ne,2,9112.506,0.020,22,,,,
Ne,1,9115.30,0.10,1*,,,,
Ne,1,9115.30,0.10,1*,,,,
Ne,2,9119.229,0.020,80,,,,
Ne,1,9148.6720,0.0010,12000,6.02e+06B,,
Ne,2,9158.081,0.020,12,,,,
Ne,2,9163.57,0.04,12w,,,,
Ne,2,9177.779,0.020,80,,,,
Ne,2,9190.957,0.020,80,,,,
Ne,1,9193.80,0.10,1*,,,,
Ne,1,9193.80,0.10,1*,,,,
Ne,1,9201.7588,0.0010,8900,7.77e+06B,,
Ne,2,9204.075,0.020,12,,,,
Ne,2,9207.782,0.020,60,,,,
Ne,1,9220.0598,0.0010,6000,2.18e+06,C+,,
Ne,1,9221.5802,0.0010,2200,1.11e+06,C+,,
Ne,1,9226.6910,0.0010,1800,9.69e+05,C+,,
Ne,2,9234.132,0.020,120,,,,
Ne,2,9235.821,0.020,40,,,,
Ne,2,9245.846,0.020,22,,,,
Ne,2,9246.159,0.020,60,,,,
Ne,2,9261.623,0.020,80,,,,
Ne,1,9275.5191,0.0010,910,8.14e+05,C+,,
Ne,2,9287.563,0.020,400,,,,
Ne,2,9292.600,0.020,22,,,,
Ne,2,9297.3991,0.0017,180,,,,
Ne,1,9300.8532,0.0010,7700,4.22e+06B,,
Ne,2,9302.56,0.04,22w,,,,
Ne,1,9310.5833,0.0010,830,2.38e+06,C+,,
Ne,1,9313.9731,0.0010,2700,9.45e+05,C+,,
Ne,1,9326.5072,0.0010,6900,5.80e+06,C+,,
Ne,2,9327.8391,0.0017,160,,,,
Ne,1,9340.50,0.10,3,,,,
Ne,2,9350.921,0.020,40,,,,
Ne,1,9353.30,0.10,4*,,,,
Ne,1,9353.30,0.10,4*,,,,
Ne,2,9360.123,0.020,100,,,,
Ne,1,9373.3079,0.0010,1500,1.40e+06,C+,,
Ne,1,9377.2276,0.0013,7,,,,
Ne,2,9389.615,0.020,80,,,,
Ne,2,9405.981,0.020,22,,,,
Ne,2,9410.298,0.020,100,,,,
Ne,1,9410.75,0.10,9,,,,
Ne,1,9412.32,0.10,6,,,,
Ne,2,9413.571,0.020,140,,,,
Ne,1,9425.3797,0.0010,4800,4.28e+06,C+,,
Ne,2,9428.599,0.020,40,,,,
Ne,2,9432.217,0.020,100,,,,
Ne,1,9433.0082,0.0010,66,5.3e+04,C,,
Ne,2,9437.614,0.020,80,,,,
Ne,1,9443.80,0.10,3,,,,
Ne,1,9445.26,0.10,4,,,,
Ne,2,9449.827,0.020,60,,,,
Ne,1,9454.00,0.10,1,,,,
Ne,1,9459.2110,0.0010,2800,1.31e+06,C+,,
Ne,2,9477.91,0.04,40w,,,,
Ne,1,9486.6825,0.0010,5000,1.82e+06,C+,,
Ne,2,9488.033,0.020,22,,,,
Ne,2,9488.520,0.020,22,,,,
Ne,1,9506.59,0.10,4,,,,
Ne,1,9508.40,0.10,7,,,,
Ne,2,9512.717,0.020,22,,,,
Ne,2,9515.871,0.020,22,,,,
Ne,1,9534.1640,0.0010,6100,5.18e+06,C+,,
Ne,2,9538.055,0.020,60,,,,
Ne,1,9547.4052,0.0010,2800,7.31e+06,C+,,
Ne,2,9549.310,0.020,22,,,,
Ne,2,9553.699,0.020,40,,,,
Ne,2,9559.64,0.04,40w*,,,,
Ne,2,9559.64,0.04,40w*,,,,
Ne,1,9574.002,0.003,2,,,,
Ne,2,9577.013,0.020,240*,,,,
Ne,2,9577.013,0.020,240*,,,,
Ne,2,9599.490,0.020,12,,,,
Ne,1,9642.20,0.10,1,,,,
Ne,2,9655.687,0.020,40,,,,
Ne,1,9665.4200,0.0005,18000,3.74e+06B,,
Ne,1,9724.80,0.10,1,,,,
Ne,2,9763.650,0.020,40,,,,
Ne,1,9788.10,0.10,3,,,,
Ne,2,9792.082,0.020,40,,,,
Ne,2,9806.122,0.020,40,,,,
Ne,2,9808.8657,0.0007,200,,,,
Ne,1,9823.453,0.009,3,,,,
Ne,1,9837.507,0.012,13*,,,,
Ne,1,9837.507,0.012,13*,,,,
Ne,1,9897.30,0.10,4,,,,
Ne,1,9899.06,0.10,3*,,,,
Ne,1,9899.06,0.10,3*,,,,
Ne,1,9900.594,0.010,30*,,,,
Ne,1,9900.594,0.010,30*,,,,
Ne,1,9902.337,0.010,25,,,,
Ne,1,9915.195,0.006,13,,,,
Ne,1,9918.602,0.008,6*,,,,
Ne,1,9918.602,0.008,6*,,,,
Ne,1,9936.853,0.003,10,,,,
Ne,1,9938.352,0.002,16,,,,
Ne,1,9944.140,0.007,9,,,,
Ne,1,9945.058,0.004,4*,,,,
Ne,1,9945.058,0.004,4*,,,,
Ne,1,9948.061,0.020,9,,,,
Ne,1,9963.605,0.006,7,,,,
Ne,2,9966.715,0.020,60,,,,
Ne,1,9974.20,0.10,3,,,,
Ne,1,10005.600,0.004,13,,,,
Ne,1,10007.385,0.004,20,,,,
Ne,1,10008.685,0.011,5,,,,
Ne,2,10015.6513,0.0020,80,,,,
Ne,2,10017.79,0.02,80,,,,
Ne,2,10029.2585,0.0020,60,,,,
Ne,2,10029.861,0.003,60w,,,,
Ne,1,10037.10,0.10,3,,,,
Ne,1,10038.90,0.10,3,,,,
Ne,2,10048.457,0.003,60,,,,
Ne,2,10049.47,0.02,80,,,,
Ne,2,10063.4414,0.0020,80,,,,
Ne,2,10064.25,0.02,100,,,,
Ne,2,10075.644,0.004,40,,,,
Ne,2,10076.723,0.003,60,,,,
Ne,2,10077.53,0.02,100,,,,
Ne,2,10078.0630,0.0020,80,,,,
Ne,2,10100.158,0.003,140*,,,,
Ne,2,10100.158,0.003,140*,,,,
Ne,2,10118.3737,0.0020,100,,,,
Ne,2,10119.009,0.003,100,,,,
Ne,2,10145.17,0.04,22w,,,,
Ne,2,10146.085,0.007,80,,,,
Ne,1,10210.835,0.004,2,,,,
Ne,1,10224.659,0.002,4,,,,
Ne,1,10245.7132,0.0013,16,8.55e+04,C+,,
Ne,2,10278.156,0.004,140,,,,
Ne,1,10295.4162,0.0011,420,1.46e+05,C+,,
Ne,2,10327.17,0.02,22,,,,
Ne,2,10327.580,0.003,180*,,,,
Ne,2,10327.580,0.003,180*,,,,
Ne,1,10432.5909,0.0017,13*,4.19e+04,C+,,
Ne,1,10432.5909,0.0017,13*,,,,
Ne,2,10455.354,0.003,160,,,,
Ne,2,10455.71,0.02,22,,,,
Ne,1,10562.4089,0.0012,8000,8.03e+06,B+,,
Ne,2,10605.44,0.02,60,,,,
Ne,1,10620.6637,0.0015,780,2.21e+05,C+,,
Ne,1,10673.870,0.003,19,,,,
Ne,1,10690.457,0.005,55*,,,,
Ne,1,10690.457,0.005,55*,,,,
Ne,1,10758.204,0.013,15,,,,
Ne,1,10760.270,0.004,14*,,,,
Ne,1,10760.270,0.004,14*,,,,
Ne,1,10764.023,0.003,150,,,,
Ne,2,10764.2260,0.0023,40,,,,
Ne,1,10766.087,0.003,110,,,,
Ne,1,10780.531,0.004,69,,,,
Ne,1,10786.286,0.003,16*,,,,
Ne,1,10786.286,0.003,16*,,,,
Ne,1,10790.862,0.004,2,,,,
Ne,1,10798.0430,0.0005,6100,5.59e+06,C+,,
Ne,1,10806.358,0.006,54,,,,
Ne,1,10808.128,0.005,74,,,,
Ne,1,10814.755,0.007,40,,,,
Ne,1,10819.819,0.006,92,,,,
Ne,2,10837.8979,0.0023,60,,,,
Ne,1,10838.2180,0.0014,37,,,,
Ne,1,10844.4774,0.0005,9400,2.99e+06,C+,,
Ne,2,10862.1659,0.0012,60,,,,
Ne,1,10886.277,0.008,58,,,,
Ne,1,10888.392,0.008,85,,,,
Ne,1,10891.151,0.006,25,,,,
Ne,2,10950.5918,0.0024,22,,,,
Ne,2,10960.4315,0.0024,12,,,,
Ne,2,10962.2554,0.0013,40,,,,
Ne,1,11020.8794,0.0015,78,1.19e+06,C+,,
Ne,1,11044.0002,0.0015,64,1.23e+06,C+,,
Ne,1,11049.7221,0.0014,200,5.30e+05,C+,,
Ne,1,11060.808,0.002,29,1.19e+05,C+,,
Ne,1,11120.2780,0.0016,73,1.87e+05,C+,,
Ne,1,11134.5095,0.0019,49,2.55e+05,C+,,
Ne,1,11138.4329,0.0015,55,2.97e+05,C+,,
Ne,1,11143.0200,0.0005,26000,9.61e+06,B+,,
Ne,1,11160.2133,0.0014,270,5.12e+05,C+,,
Ne,1,11177.5246,0.0005,49000,1.20e+07,B+,,
Ne,2,11226.948,0.008,8,,,,
Ne,1,11292.9647,0.0015,65,1.80e+05,C+,,
Ne,1,11298.4416,0.0016,46,2.11e+05,C+,,
Ne,1,11303.8878,0.0014,140,4.81e+05,C+,,
Ne,1,11304.5457,0.0014,100,4.54e+05,C+,,
Ne,1,11329.6259,0.0019,41,2.39e+05,C+,,
Ne,1,11333.6873,0.0018,37,2.11e+05,C+,,
Ne,2,11365.7982,0.0008,170,,,,
Ne,1,11366.6716,0.0014,110,2.86e+05,C+,,
Ne,2,11385.200,0.008,10,,,,
Ne,2,11385.6642,0.0010,126,,,,
Ne,1,11390.4333,0.0005,15000,2.63e+06B,,
Ne,1,11409.1338,0.0005,8800,2.71e+06,C+,,
Ne,2,11476.8672,0.0008,190,,,,
Ne,1,11522.7450,0.0014,33000,1.07e+07,B+,,
Ne,1,11525.0203,0.0014,17000,5.37e+06B,,
Ne,1,11536.3446,0.0014,9100,7.10e+06,B+,,
Ne,2,11554.469,0.005,16,,,,
Ne,1,11601.5369,0.0014,2600,7.51e+05,C+,,
Ne,1,11614.0805,0.0005,13000,1.13e+07B,,
Ne,2,11645.1892,0.0012,96,,,,
Ne,2,11682.6452,0.0008,204,,,,
Ne,1,11688.0028,0.0014,2800,2.08e+06,C+,,
Ne,1,11766.7929,0.0005,15000,4.54e+06B,,
Ne,1,11789.0444,0.0014,13000,3.84e+06B,,
Ne,1,11789.8894,0.0014,3200,5.52e+05,C+,,
Ne,2,11861.2692,0.0011,104,,,,
Ne,2,11938.9372,0.0008,251,,,,
Ne,1,11979.781,0.003,20,,,,
Ne,1,11984.9139,0.0014,7400,6.13e+06,C+,,
Ne,2,11988.053,0.008,12,,,,
Ne,1,11996.569,0.002,18,,,,
Ne,1,11997.813,0.005,5,6.3e+04,C,,
Ne,1,12066.3343,0.0005,23000,3.97e+06,B+,,
Ne,2,12160.258,0.003,36,,,,
Ne,2,12180.131,0.003,39,,,,
Ne,2,12232.531,0.004,26,,,,
Ne,2,12307.097,0.006,18,,,,
Ne,2,12353.556,0.009,11,,,,
Ne,1,12388.983,0.005,3,,,,
Ne,1,12408.769,0.005,4,,,,
Ne,1,12430.505,0.003,18,,,,
Ne,1,12453.3684,0.0014,75,,,,
Ne,1,12459.3903,0.0016,4300,1.20e+06,C+,,
Ne,1,12464.1163,0.0014,160,,,,
Ne,1,12473.468,0.003,23*,,,,
Ne,1,12473.468,0.003,23*,,,,
Ne,1,12486.7315,0.0014,450*,,,,
Ne,1,12486.7315,0.0014,450*,,,,
Ne,2,12501.8602,0.0017,66,,,,
Ne,1,12520.2343,0.0018,21,,,,
Ne,1,12537.742,0.003,15,,,,
Ne,1,12559.7621,0.0015,48,,,,
Ne,1,12571.0054,0.0016,130,,,,
Ne,1,12573.8231,0.0015,96*,,,,
Ne,1,12573.8231,0.0015,96*,,,,
Ne,1,12577.349,0.005,8,,,,
Ne,1,12580.144,0.004,6,,,,
Ne,1,12584.6021,0.0014,1200,,,,
Ne,1,12587.4256,0.0014,850,,,,
Ne,1,12595.0049,0.0014,1600,4.50e+05,C+,,
Ne,1,12600.7778,0.0019,32,,,,
Ne,1,12601.293,0.016,13,,,,
Ne,1,12603.3179,0.0020,18,,,,
Ne,1,12604.1773,0.0014,550,,,,
Ne,1,12617.6692,0.0014,150,,,,
Ne,1,12631.024,0.005,6,2.06e+04,C,,
Ne,1,12640.3174,0.0014,500,,,,
Ne,1,12642.7394,0.0014,710,,,,
Ne,2,12650.7282,0.0016,76,,,,
Ne,1,12650.9824,0.0014,330,,,,
Ne,1,12658.3460,0.0014,470,,,,
Ne,2,12663.2822,0.0024,50,,,,
Ne,1,12664.6063,0.0014,98*,,,,
Ne,1,12664.6063,0.0014,98*,,,,
Ne,1,12683.5329,0.0014,300,,,,
Ne,1,12689.2032,0.0014,6500,1.79e+06,C+,,
Ne,1,12718.797,0.002,23,,,,
Ne,1,12726.785,0.004,11,,,,
