element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Ne,7,3305.0,1.5,,,140.0,*,N
Ne,3,3307.44,0.1,D,,180.0,,N
Ne,2,3309.73982,0.00022,D,,300.0,,N
Ne,2,3310.499,0.01,D,,60.0,,N
Ne,2,3311.27113,0.00022,D,,180.0,,N
Ne,2,3314.6705,0.0022,D,,40.0,,N
Ne,8,3319.4,1.5,,,60.0,,N
Ne,2,3319.722,0.003,D,,600.0,,N
Ne,2,3320.1973,0.0004,D,,160.0,,N
Ne,2,3323.73505,0.00022,D,,2000.0,,N
Ne,2,3327.15344,0.00022,D,,300.0,,N
Ne,3,3328.698,0.01,C,,2000.0,,N
Ne,2,3329.15753,0.00022,D,,200.0,,N
Ne,2,3330.7335,0.0014,D,,120.0,,N
Ne,2,3334.83684,0.00017,D,,400.0,,N
Ne,2,3336.09224,0.00022,D,,180.0,,N
Ne,3,3341.22,0.1,D,,240.0,,N
Ne,3,3342.5,1.0,A,,0.0,bl,N
Ne,2,3344.39562,0.00022,D,,300.0,,N
Ne,2,3345.45437,0.00017,D,,600.0,,N
Ne,5,3345.83,0.02,C,,-99.0,*,N
Ne,5,3345.83,0.02,D,,-99.0,*,N
Ne,2,3345.83041,0.00022,D,,300.0,,N
Ne,7,3347.0,1.5,,,16.0,,N
Ne,1,3351.7495,0.001,D,,250.0,,Y
Ne,2,3353.5675,0.0013,D,,140.0,,N
Ne,2,3355.0176,0.00017,D,,400.0,,N
Ne,2,3356.3078,0.0006,D,,180.0,,N
Ne,2,3357.81904,0.00023,D,,240.0,,N
Ne,2,3360.271,0.003,D,,180.0,,N
Ne,2,3360.597,0.003,D,,400.0,,N
Ne,2,3362.16235,0.00023,,,240.0,,N
Ne,2,3362.70673,0.00023,,,200.0,,N
Ne,2,3362.9378,0.0006,D,,180.0,,N
Ne,3,3366.1,0.1,C,,120.0,,N
Ne,2,3366.985,0.003,D,,60.0,,N
Ne,2,3367.21642,0.00023,D,,240.0,,N
Ne,1,3369.8076,0.0005,C,,5000.0,,Y
Ne,1,3369.9069,0.0005,C,,7000.0,,Y
Ne,2,3371.799,0.003,D,,200.0,,N
Ne,2,3374.0607,0.0003,D,,160.0,,N
Ne,1,3375.6489,0.0005,D+,,500.0,,Y
Ne,2,3377.1543,0.0003,,,240.0,,N
Ne,2,3378.21931,0.00017,D,,1000.0,,N
Ne,2,3379.3209,0.0007,D,,160.0,,N
Ne,2,3386.2017,0.0013,D,,120.0,,N
Ne,2,3388.41693,0.00017,D,,300.0,,N
Ne,2,3388.9431,0.0003,,,240.0,,N
Ne,2,3390.5521,0.0014,D,,140.0,,N
Ne,2,3392.607,0.003,D,,160.0,,N
Ne,2,3392.80061,0.00017,D,,600.0,,N
Ne,2,3393.183,0.003,D,,120.0,,N
Ne,2,3397.866,0.003,,,100.0,,N
Ne,2,3404.18,0.02,,,8.0,,N
Ne,2,3404.82085,0.00023,D,,200.0,,N
Ne,2,3406.94511,0.00023,D,,240.0,,N
Ne,6,3409.7,0.8,,,90.0,,N
Ne,2,3411.3604,0.0009,D,,160.0,,N
Ne,2,3413.1453,0.00023,D,,200.0,,N
Ne,2,3414.8886,0.0009,D,,140.0,,N
Ne,2,3416.91258,0.00023,D,,240.0,,N
Ne,2,3417.68703,0.00018,D,,240.0,,N
Ne,1,3417.9031,0.0005,C,,5000.0,,Y
Ne,1,3418.0052,0.0011,C,,500.0,,Y
Ne,1,3423.912,0.0005,D+,,500.0,,Y
Ne,6,3424.7,1.5,,,100.0,,N
Ne,5,3425.87,0.02,D,,-99.0,*,N
Ne,5,3425.87,0.02,C,,-99.0,*,N
Ne,6,3427.6,0.7,,,170.0,,N
Ne,2,3428.685,0.0004,,,240.0,,N
Ne,8,3433.7,1.5,,,500.0,,N
Ne,7,3437.8,3.0,,,430.0,bl,N
Ne,2,3438.935,0.003,D,,180.0,,N
Ne,2,3440.7474,0.0012,D,,140.0,,N
Ne,2,3441.9762,0.0017,,,100.0,,N
Ne,2,3443.7065,0.0005,,,160.0,,N
Ne,1,3447.7022,0.0005,C+,,2000.0,,Y
Ne,1,3450.7641,0.0005,C,,500.0,,Y
Ne,2,3453.0685,0.0004,D,,160.0,,N
Ne,1,3454.1942,0.0005,C,,1000.0,,Y
Ne,2,3454.77204,0.00024,D,,180.0,,N
Ne,2,3456.60816,0.00024,D,,200.0,,N
Ne,2,3457.0079,0.0017,,,140.0,,N
Ne,2,3457.084,0.003,D,,140.0,,N
Ne,2,3459.31971,0.00024,D,,200.0,,N
Ne,1,3460.5235,0.0005,C,,1000.0,,Y
Ne,2,3463.21,0.1,D,,-99.0,--,N
Ne,1,3464.3385,0.0005,C,,1000.0,,Y
Ne,1,3466.5781,0.0005,C,,2000.0,,Y
Ne,1,3472.5706,0.0005,C+,,5000.0,,Y
Ne,2,3475.24,0.01,D,,60.0,,N
Ne,2,3477.6466,0.0004,D,,160.0,,N
Ne,2,3479.5186,0.0004,D,,300.0,,N
Ne,2,3480.71808,0.00017,D,,400.0,,N
Ne,2,3481.93369,0.00017,D,,400.0,,N
Ne,8,3483.0,3.0,,,100.0,bl,N
Ne,8,3488.0,3.0,,,300.0,bl*,N
Ne,8,3488.0,3.0,,,300.0,bl*,N
Ne,8,3488.0,3.0,,,300.0,bl*,N
Ne,8,3488.0,3.0,,,300.0,bl*,N
Ne,8,3488.0,3.0,,,300.0,bl*,N
Ne,8,3488.0,3.0,,,300.0,bl*,N
Ne,8,3488.0,3.0,,,300.0,bl*,N
Ne,1,3498.0632,0.0005,C,,1000.0,,Y
Ne,2,3500.879,0.01,,,40.0,,N
Ne,1,3501.2154,0.0005,C,,2000.0,,Y
Ne,2,3503.582,0.0002,D,,180.0,,N
Ne,2,3507.3702,0.0014,,,180.0,,N
Ne,2,3509.68,0.02,,,6.0,,N
Ne,1,3510.7207,0.0005,C,,500.0,,Y
Ne,2,3511.58,0.01,,,180.0,,N
Ne,1,3515.19,0.0005,C,,2000.0,,Y
Ne,1,3520.4714,0.0005,C+,,10000.0,,Y
Ne,2,3522.722,0.003,D,,40.0,,N
Ne,2,3525.51,0.02,,,24.0,?,N
Ne,2,3535.1,0.02,,,4.0,,N
Ne,2,3537.002,0.01,,,120.0,,N
Ne,2,3537.9757,0.0006,D,,140.0,,N
Ne,2,3538.26,0.1,D,,-99.0,--,N
Ne,2,3539.895,0.003,D,,60.0,,N
Ne,2,3542.2406,0.0004,D,,160.0,,N
Ne,2,3542.8452,0.00018,D,,240.0,,N
Ne,2,3543.7907,0.001,,,140.0,,N
Ne,8,3544.0,2.0,,,20.0,,N
Ne,7,3544.0,1.5,,,19.0,,N
Ne,2,3544.815,0.01,,,40.0,,N
Ne,2,3546.211,0.003,D,,100.0,,N
Ne,2,3551.557,0.01,D,,40.0,,N
Ne,2,3557.313,0.01,,,100.0,,N
Ne,2,3557.805,0.003,D,,240.0,,N
Ne,2,3558.218,0.01,,,12.0,,N
Ne,2,3559.84,0.003,,,60.0,,N
Ne,2,3561.199,0.0003,D,,200.0,,N
Ne,1,3562.9551,0.0005,,,150.0,,Y
Ne,2,3565.826,0.003,D,,180.0,,N
Ne,2,3567.608,0.01,,,12.0,,N
Ne,2,3568.50219,0.00018,D,,500.0,,N
Ne,2,3571.23112,0.00019,D,,200.0,,N
Ne,2,3572.021,0.01,,,100.0,,N
Ne,2,3572.376,0.01,,,80.0,,N
Ne,2,3574.1826,0.0003,D,,200.0,,N
Ne,2,3574.61224,0.00018,D,,400.0,,N
Ne,2,3577.9772,0.0015,,,140.0,,N
Ne,2,3582.151,0.01,,,60.0,,N
Ne,2,3584.934,0.01,,,80.0,,N
Ne,2,3585.244,0.01,,,40.0,,N
Ne,2,3589.494,0.01,,,100.0,,N
Ne,2,3590.449,0.003,D,,80.0,,N
Ne,2,3591.796,0.003,,,22.0,,N
Ne,1,3593.5263,0.0005,C+,,5000.0,,Y
Ne,1,3593.6385,0.0004,C,,3000.0,,Y
Ne,2,3594.1582,0.0003,D,,160.0,,N
Ne,1,3600.1694,0.0005,C,,1000.0,,Y
Ne,2,3601.06,0.01,,,120.0,,N
Ne,2,3602.775,0.01,,,80.0,,N
Ne,2,3603.234,0.01,,,100.0,,N
Ne,2,3607.508,0.01,,,120.0,,N
Ne,2,3608.605,0.01,,,60.0,,N
Ne,1,3609.1787,0.0005,D,,500.0,,Y
Ne,2,3611.596,0.01,,,100.0,,N
Ne,2,3612.327,0.002,D,,140.0,,N
Ne,2,3612.608,0.01,,,12.0,,N
Ne,2,3616.345,0.01,,,22.0,,N
Ne,2,3618.763,0.01,,,80.0,,N
Ne,2,3626.5363,0.0009,,,140.0,,N
Ne,2,3628.0329,0.0003,D,,180.0,,N
Ne,2,3630.929,0.01,,,80.0,,N
Ne,2,3632.6804,0.0009,D,,140.0,,N
Ne,1,3633.6643,0.0005,C,,1000.0,,Y
Ne,2,3634.569,0.01,,,140.0,,N
Ne,2,3639.54,0.02,,,13.0,,N
Ne,7,3643.6,0.2,,,25.0,,N
Ne,2,3643.92908,0.00019,D,,300.0,,N
Ne,2,3644.8566,0.0003,D,,180.0,,N
Ne,2,3647.859,0.01,,,100.0,,N
Ne,2,3651.262,0.01,,,80.0,,N
Ne,3,3652.4,0.1,C,,90.0,,N
Ne,2,3652.814,0.01,,,80.0,,N
Ne,2,3656.65,0.01,,,80.0,,N
Ne,3,3659.39,0.1,C,,100.0,,N
Ne,2,3659.8921,0.0009,D,,120.0,,N
Ne,2,3661.812,0.01,,,100.0,,N
Ne,2,3664.07402,0.00019,D,,400.0,,N
Ne,3,3665.53,0.1,D,,160.0,,N
Ne,2,3667.7969,0.0015,,,140.0,,N
Ne,3,3672.03,0.1,C,,160.0,,N
Ne,3,3675.75,0.1,C,,70.0,,N
Ne,2,3676.223,0.01,,,140.0,,N
Ne,2,3676.805,0.01,,,100.0,,N
Ne,2,3676.93,0.02,,,15.0,,N
Ne,2,3677.091,0.01,,,100.0,,N
Ne,2,3679.816,0.0011,D,,100.0,,N
Ne,2,3681.036,0.003,,,140.0,,N
Ne,2,3681.947,0.01,,,100.0,,N
Ne,2,3682.023,0.003,,,120.0,,N
Ne,1,3682.2421,0.0005,C,,1000.0,,Y
Ne,2,3682.548,0.01,,,100.0,,N
Ne,2,3683.77,0.02,,,9.0,,N
Ne,1,3685.7351,0.0005,C,,1000.0,,Y
Ne,2,3687.498,0.01,,,100.0,,N
Ne,2,3689.319,0.01,,,60.0,,N
Ne,2,3692.272,0.01,,,80.0,,N
Ne,2,3693.389,0.01,,,140.0,,N
Ne,2,3694.21454,0.00019,D,,400.0,,N
Ne,2,3694.46,0.01,,,22.0,,N
Ne,2,3695.241,0.01,,,80.0,,N
Ne,2,3695.53,0.03,,,11.0,,N
Ne,2,3697.1234,0.0012,D,,100.0,,N
Ne,2,3698.068,0.01,,,80.0,,N
Ne,3,3699.27,0.1,,,120.0,,N
Ne,2,3699.54,0.02,,,10.0,,N
Ne,2,3700.22,0.01,,,120.0,,N
Ne,1,3701.2247,0.0005,C,,400.0,,Y
Ne,2,3701.7769,0.0003,D,,180.0,,N
Ne,2,3705.745,0.01,,,120.0,,N
Ne,7,3706.1,1.0,,,30.0,,N
Ne,2,3707.384,0.01,,,120.0,,N
Ne,2,3707.996,0.01,,,100.0,,N
Ne,2,3709.62218,0.00019,D,,300.0,,N
Ne,2,3713.0826,0.00018,D,,500.0,,N
Ne,2,3715.458,0.01,,,100.0,,N
Ne,2,3717.6207,0.002,,,31.0,,N
Ne,2,3720.719,0.01,,,12.0,,N
Ne,2,3721.819,0.003,D,,100.0,,N
Ne,8,3726.5,1.0,,,30.0,bl,N
Ne,7,3726.5,1.0,,,30.0,,N
Ne,2,3726.872,0.003,D,,60.0,,N
Ne,2,3727.1081,0.00018,D,,500.0,,N
Ne,2,3729.2,0.02,,,26.0,,N
Ne,2,3730.976,0.01,,,100.0,,N
Ne,3,3732.04,0.1,D,,90.0,bl,N
Ne,2,3732.346,0.01,,,60.0,,N
Ne,2,3732.775,0.02,D,,12.0,w,N
Ne,2,3734.93884,0.0002,D,,180.0,,N
Ne,7,3735.0,1.0,,,80.0,*,N
Ne,7,3735.0,1.0,,,80.0,*,N
Ne,3,3737.66,0.1,D,,200.0,,N
Ne,2,3738.683,0.01,,,12.0,,N
Ne,2,3740.5987,0.0014,,,120.0,,N
Ne,2,3740.964,0.01,,,12.0,,N
Ne,3,3741.36,0.1,D,,120.0,,N
Ne,3,3742.75,0.1,D,,240.0,,N
Ne,2,3744.6245,0.0006,D,,100.0,,N
Ne,2,3746.466,0.01,,,80.0,,N
Ne,2,3747.855,0.01,,,80.0,,N
Ne,7,3750.5,1.0,,,19.0,,N
Ne,2,3750.589,0.01,,,12.0,,N
Ne,3,3750.61,0.1,,,160.0,bl,N
Ne,2,3751.24597,0.00021,D,,160.0,,N
Ne,2,3753.7792,0.0003,D,,140.0,,N
Ne,1,3754.2148,0.0005,D+,,500.0,,Y
Ne,2,3754.879,0.01,D,,12.0,,N
Ne,2,3756.39,0.01,,,22.0,,N
Ne,7,3756.6,1.0,,,16.0,,N
Ne,2,3760.51,0.02,,,9.0,,N
Ne,2,3763.644,0.01,,,80.0,,N
Ne,2,3764.71,0.01,,,60.0,,N
Ne,1,3765.819,0.02,,,50.0,f,Y
Ne,2,3766.259,0.003,D,,200.0,,N
Ne,2,3766.811,0.01,,,12.0,,N
Ne,1,3768.047,0.02,,,50.0,f,Y
Ne,1,3769.449,0.02,,,70.0,f,Y
Ne,1,3769.654,0.02,,,50.0,f,Y
Ne,2,3770.54,0.02,,,8.0,,N
Ne,7,3771.1,1.0,,,70.0,*,N
Ne,7,3771.1,1.0,,,70.0,*,N
Ne,3,3771.65,0.01,C,,240.0,,N
Ne,2,3774.17,0.02,,,3.0,,N
Ne,2,3777.13589,0.00019,D,,200.0,,N
Ne,3,3782.46,0.1,D,,200.0,,N
Ne,3,3783.94,0.1,D,,240.0,,N
Ne,2,3785.19,0.02,,,5.0,,N
Ne,3,3786.49,0.1,D,,300.0,,N
Ne,2,3790.922,0.01,D,,120.0,,N
Ne,2,3792.159,0.01,,,80.0,,N
Ne,2,3793.55,0.02,,,16.0,,N
Ne,2,3795.54,0.02,,,5.0,,N
Ne,7,3795.9,2.0,,,16.0,,N
Ne,2,3798.323,0.004,,,100.0,*,N
Ne,2,3798.323,0.004,,,100.0,*,N
Ne,2,3799.9645,0.0004,D,,160.0,,N
Ne,2,3800.457,0.01,,,60.0,,N
Ne,2,3800.816,0.01,,,12.0,,N
Ne,2,3801.013,0.01,,,12.0,,N
Ne,2,3802.83,0.02,,,5.0,,N
Ne,2,3806.252,0.01,D,,120.0,,N
Ne,4,3813.67,0.03,,,5.0,,N
Ne,3,3817.886,0.01,D,,200.0,,N
Ne,2,3818.4236,0.0003,D,,200.0,,N
Ne,2,3823.157,0.01,,,100.0,,N
Ne,2,3829.7503,0.00021,D,,240.0,,N
Ne,2,3840.5,0.01,,,140.0,,N
Ne,3,3843.32,0.1,D,,240.0,,N
Ne,3,3844.97,0.1,D,,240.0,,N
Ne,3,3847.85,0.1,D,,240.0,,N
Ne,3,3848.85,0.1,D,,180.0,bl,N
Ne,7,3853.3,0.2,A,,10.0,a,N
Ne,2,3857.812,0.01,,,60.0,,N
Ne,7,3864.5,0.6,,,150.0,*,N
Ne,7,3864.5,0.6,,,150.0,*,N
Ne,7,3866.8,0.2,A,,30.0,a,N
Ne,3,3868.76,0.1,A,,-99.0,--,N
Ne,2,3868.93,0.02,,,8.0,,N
Ne,3,3872.95,0.1,,,200.0,,N
Ne,7,3873.2,0.2,A,,19.0,a,N
Ne,3,3874.72,0.1,,,100.0,,N
Ne,3,3877.43,0.1,,,180.0,,N
Ne,3,3879.18,0.1,,,120.0,,N
Ne,3,3881.52,0.1,,,120.0,,N
Ne,1,3882.698,0.02,,,20.0,f,Y
Ne,6,3883.1,1.5,,,38.0,,N
Ne,7,3884.2,0.4,,,260.0,,N
Ne,1,3887.134,0.02,,,10.0,f,Y
Ne,1,3889.427,0.02,,,50.0,f,Y
Ne,7,3894.0,0.2,A,,30.0,a,N
Ne,2,3896.847,0.01,,,100.0,,N
Ne,1,3899.723,0.02,,,20.0,f,Y
Ne,7,3905.1,0.2,A,,5.0,a,N
Ne,3,3907.4,0.1,,,90.0,,N
Ne,3,3909.66,0.1,,,200.0,,N
Ne,7,3912.3,0.2,A,,1.0,a,N
Ne,3,3917.24,0.1,D,,200.0,wbl,N
Ne,3,3921.03,0.1,D,,700.0,l*,N
Ne,3,3921.03,0.1,D,,700.0,l*,N
Ne,3,3921.03,0.1,D,,700.0,l*,N
Ne,2,3930.298,0.01,,,12.0,,N
Ne,2,3933.469,0.01,,,180.0,,N
Ne,2,3942.258,0.01,D,,160.0,,N
Ne,1,3943.54,0.02,,,20.0,,Y
Ne,3,3956.6,0.1,,,160.0,w,N
Ne,2,3958.038,0.01,,,22.0,,N
Ne,3,3959.91,0.1,D,,100.0,w,N
Ne,3,3960.587,0.01,,,180.0,w,N
Ne,3,3962.01,0.1,D,,240.0,w,N
Ne,3,3965.62,0.1,,,200.0,bl,N
Ne,3,3966.12,0.1,D,,160.0,wbl,N
Ne,3,3967.47,0.1,A,,-99.0,--,N
Ne,2,3971.4,0.02,,,10.0,,N
Ne,3,3972.79,0.1,D,,90.0,,N
Ne,2,3973.455,0.01,,,12.0,,N
Ne,3,3974.89,0.1,,,200.0,w,N
Ne,3,3981.7,0.1,,,140.0,,N
Ne,3,3983.96,0.1,,,180.0,w,N
Ne,1,3984.065,0.02,,,20.0,,Y
Ne,1,3984.253,0.02,,,70.0,,Y
Ne,2,3985.725,0.01,,,160.0,,N
Ne,1,3995.298,0.02,,,10.0,,Y
Ne,1,3995.721,0.02,,,10.0,,Y
Ne,1,3998.594,0.02,,,10.0,,Y
Ne,1,3999.263,0.02,,,10.0,,Y
Ne,2,3999.471,0.02,D,,100.0,,N
Ne,8,4001.9,3.0,A,,100.0,bl,N
Ne,2,4010.68,0.02,,,10.0,,N
Ne,1,4013.752,0.02,,,10.0,,Y
Ne,1,4013.995,0.02,,,20.0,,Y
Ne,1,4020.015,0.02,,,20.0,,Y
Ne,2,4022.42,0.02,,,5.0,,N
Ne,2,4024.043,0.02,,,80.0,,N
Ne,1,4037.262,0.02,,,50.0,,Y
Ne,1,4037.615,0.02,,,150.0,,Y
Ne,1,4037.696,0.02,,,50.0,,Y
Ne,1,4042.327,0.02,,,100.0,,Y
Ne,1,4042.642,0.02,,,500.0,,Y
Ne,1,4045.662,0.02,,,20.0,,Y
Ne,2,4054.43,0.02,,,6.0,,N
Ne,2,4062.973,0.001,,,160.0,,N
Ne,1,4064.036,0.02,,,500.0,,Y
Ne,1,4064.829,0.02,,,150.0,,Y
Ne,3,4067.35,0.1,C,,70.0,,N
Ne,1,4068.835,0.02,,,300.0,,Y
Ne,1,4069.243,0.02,,,300.0,,Y
Ne,1,4069.389,0.02,,,50.0,,Y
Ne,1,4079.359,0.02,,,20.0,,Y
Ne,1,4080.148,0.02,,,500.0,,Y
Ne,2,4080.51,0.003,,,140.0,,N
Ne,3,4084.42,0.1,C,,70.0,,N
Ne,2,4086.772,0.007,,,80.0,,N
Ne,8,4092.8,1.5,,,20.0,,N
Ne,2,4098.732,0.02,,,12.0,,N
Ne,2,4098.8645,0.0015,,,160.0,,N
Ne,2,4100.353,0.003,,,120.0,,N
Ne,2,4101.91,0.04,,,12.0,w,N
Ne,1,4111.882,0.02,,,10.0,,Y
Ne,1,4112.1,0.02,,,150.0,,Y
Ne,2,4112.394,0.003,,,100.0,,N
Ne,1,4112.694,0.02,,,200.0,,Y
Ne,1,4112.865,0.02,,,100.0,,Y
Ne,2,4114.13,0.02,,,16.0,,N
Ne,3,4116.94,0.1,,,30.0,,N
Ne,2,4118.199,0.003,,,80.0,,N
Ne,1,4126.941,0.02,,,20.0,,Y
Ne,1,4128.072,0.02,,,300.0,,Y
Ne,1,4130.512,0.02,,,200.0,,Y
Ne,1,4131.0613,0.002,,,700.0,,Y
Ne,2,4133.691,0.003,,,180.0,,N
Ne,2,4133.868,0.02,,,60.0,,N
Ne,3,4138.33,0.1,D,,50.0,wl,N
Ne,3,4142.88,0.1,D,,160.0,,N
Ne,3,4146.97,0.1,D,,50.0,wl,N
Ne,3,4150.19,0.1,D,,90.0,ws,N
Ne,2,4150.6893,0.0007,,,180.0,,N
Ne,3,4152.28,0.1,D,,50.0,w,N
Ne,1,4164.8079,0.002,,,500.0,,Y
Ne,1,4166.091,0.02,,,300.0,,Y
Ne,1,4173.966,0.02,,,20.0,,Y
Ne,1,4174.3667,0.002,,,700.0,,Y
Ne,1,4175.2197,0.002,,,600.0,,Y
Ne,1,4175.488,0.02,,,400.0,,Y
Ne,8,4181.8,1.5,,,20.0,,N
Ne,2,4186.65,0.04,,,40.0,w,N
Ne,1,4196.415,0.02,,,150.0,,Y
Ne,1,4198.1018,0.002,,,700.0,,Y
Ne,3,4198.61,0.1,,,30.0,w,N
Ne,3,4199.59,0.1,,,90.0,w,N
Ne,3,4202.92,0.1,,,90.0,ws,N
Ne,1,4203.27,0.02,,,20.0,*,Y
Ne,1,4203.27,0.02,,,20.0,*,Y
Ne,1,4203.27,0.02,,,20.0,*,Y
Ne,2,4205.596,0.003,,,80.0,,N
Ne,2,4206.501,0.003,,,100.0,,N
Ne,3,4207.32,0.1,,,120.0,ws,N
Ne,2,4217.1702,0.0009,,,180.0,,N
Ne,2,4219.367,0.003,D,,160.0,,N
Ne,2,4219.7452,0.0004,,,300.0,,N
Ne,2,4220.8935,0.001,,,180.0,,N
Ne,2,4221.086,0.003,D,,120.0,,N
Ne,8,4221.8,3.0,A,,20.0,bl*,N
Ne,8,4221.8,3.0,A,,20.0,bl*,N
Ne,3,4224.07,0.1,D,,200.0,,N
Ne,2,4224.473,0.003,,,100.0,,N
Ne,2,4224.641,0.003,D,,120.0,,N
Ne,3,4226.06,0.1,D,,240.0,l,N
Ne,3,4229.35,0.1,D,,300.0,,N
Ne,2,4231.5332,0.0007,D,,160.0,bl,N
Ne,2,4231.6362,0.0006,,,180.0,bl,N
Ne,1,4232.323,0.02,,,10.0,,Y
Ne,2,4233.8466,0.0006,D,,200.0,,N
Ne,2,4239.919,0.0018,D,,160.0,,N
Ne,2,4240.1049,0.0007,,,180.0,,N
Ne,2,4242.038,0.02,,,60.0,,N
Ne,2,4242.21,0.003,D,,120.0,,N
Ne,1,4249.538,0.02,,,20.0,,Y
Ne,2,4250.6469,0.0007,D,,240.0,,N
Ne,1,4252.418,0.02,,,20.0,,Y
Ne,1,4252.775,0.02,,,20.0,,Y
Ne,1,4256.498,0.02,,,20.0,*,Y
Ne,1,4256.498,0.02,,,20.0,*,Y
Ne,2,4257.181,0.02,,,80.0,,N
Ne,2,4257.395,0.02,,,80.0,,N
Ne,2,4257.8024,0.0015,D,,180.0,,N
Ne,1,4259.739,0.02,,,10.0,,Y
Ne,3,4261.98,0.1,D,,240.0,l,N
Ne,2,4262.442,0.02,,,40.0,,N
Ne,1,4262.479,0.02,,,20.0,,Y
Ne,3,4265.22,0.1,D,,200.0,l,N
Ne,1,4267.286,0.02,,,10.0,,Y
Ne,2,4267.382,0.02,,,60.0,,N
Ne,1,4267.724,0.02,,,50.0,,Y
Ne,1,4268.0086,0.002,,,700.0,,Y
Ne,3,4268.05,0.1,D,,160.0,l,N
Ne,1,4269.7223,0.002,,,700.0,,Y
Ne,1,4270.2252,0.002,,,500.0,,Y
Ne,1,4274.6617,0.002,,,500.0,,Y
Ne,1,4275.167,0.02,,,10.0,,Y
Ne,1,4275.559,0.002,,,700.0,,Y
Ne,1,4278.85,0.02,,,50.0,,Y
Ne,1,4279.279,0.02,,,150.0,,Y
Ne,1,4283.242,0.02,,,100.0,,Y
Ne,1,4288.541,0.02,,,50.0,,Y
Ne,1,4289.799,0.02,,,20.0,,Y
Ne,2,4290.374,0.003,,,180.0,,N
Ne,2,4290.602,0.003,,,160.0,,N
Ne,1,4291.976,0.02,,,20.0,*,Y
Ne,1,4291.976,0.02,,,20.0,*,Y
Ne,1,4291.976,0.02,,,20.0,*,Y
Ne,2,4294.27,0.02,,,19.0,,N
Ne,2,4298.094,0.02,,,12.0,,N
Ne,1,4303.248,0.02,,,300.0,,Y
Ne,1,4303.695,0.02,,,10.0,,Y
Ne,1,4303.955,0.02,,,50.0,,Y
Ne,1,4306.2508,0.002,,,700.0,,Y
Ne,1,4310.13,0.02,,,20.0,,Y
Ne,8,4313.8,1.5,,,100.0,,N
Ne,1,4314.11,0.02,,,10.0,,Y
Ne,1,4314.695,0.02,,,300.0,,Y
Ne,1,4316.008,0.02,,,150.0,,Y
Ne,1,4318.834,0.02,,,50.0,,Y
Ne,1,4319.511,0.02,,,10.0,,Y
Ne,1,4321.492,0.02,,,20.0,,Y
Ne,2,4322.371,0.003,,,160.0,,N
Ne,2,4322.742,0.008,,,140.0,,N
Ne,2,4324.62,0.02,,,30.0,,N
Ne,2,4325.232,0.003,,,120.0,,N
Ne,1,4327.265,0.02,,,100.0,,Y
Ne,8,4331.8,2.0,A,,200.0,*,N
Ne,8,4331.8,2.0,A,,200.0,*,N
Ne,1,4334.1267,0.0004,,,700.0,,Y
Ne,1,4336.2268,0.002,,,500.0,,Y
Ne,8,4337.72,0.04,A,,400.0,,N
Ne,1,4338.2,0.02,,,20.0,,Y
Ne,7,4339.5,1.5,,,100.0,,N
Ne,2,4339.8209,0.0015,,,160.0,,N
Ne,8,4339.99,0.04,A,,400.0,,N
Ne,8,4340.0,3.0,,,400.0,bl*,N
Ne,8,4340.0,3.0,,,400.0,bl*,N
Ne,2,4340.02,0.02,,,40.0,,N
Ne,1,4340.256,0.02,,,20.0,,Y
Ne,1,4340.42,0.02,,,20.0,,Y
Ne,8,4340.9,0.6,A,,400.0,*,N
Ne,8,4340.9,0.6,A,,400.0,*,N
Ne,8,4340.9,0.6,A,,400.0,*,N
Ne,2,4341.514,0.003,,,160.0,,N
Ne,2,4342.198,0.02,,,22.0,,N
Ne,1,4345.479,0.02,,,20.0,*,Y
Ne,1,4345.479,0.02,,,20.0,*,Y
Ne,1,4345.762,0.02,,,10.0,,Y
Ne,1,4346.036,0.02,,,150.0,,Y
Ne,2,4346.239,0.003,,,160.0,,N
Ne,2,4349.135,0.01,,,40.0,w,N
Ne,1,4357.298,0.02,,,20.0,,Y
Ne,1,4357.918,0.02,,,50.0,,Y
Ne,1,4358.816,0.02,,,20.0,,Y
Ne,1,4362.69,0.02,,,300.0,,Y
Ne,1,4363.228,0.02,,,20.0,,Y
Ne,1,4363.524,0.001,,,700.0,,Y
Ne,1,4365.705,0.02,,,10.0,,Y
Ne,2,4365.745,0.003,,,160.0,,N
Ne,2,4369.862,0.003,D,,240.0,,N
Ne,1,4371.796,0.02,,,20.0,,Y
Ne,1,4372.157,0.02,,,300.0,,Y
Ne,1,4374.997,0.02,,,20.0,*,Y
Ne,1,4374.997,0.02,,,20.0,*,Y
Ne,8,4376.54,0.07,,,100.0,bl,N
Ne,1,4377.754,0.02,,,20.0,,Y
Ne,1,4377.754,0.02,,,20.0,*,Y
Ne,2,4377.983,0.0012,,,180.0,,N
Ne,2,4379.4,0.01,D,,140.0,bl,N
Ne,2,4379.5496,0.0002,D,,300.0,,N
Ne,8,4380.09,0.07,,,100.0,bl*,N
Ne,8,4380.09,0.07,,,100.0,bl*,N
Ne,8,4380.09,0.07,,,100.0,bl*,N
Ne,1,4381.22,0.001,,,300.0,,Y
Ne,2,4384.1079,0.001,,,180.0,,N
Ne,2,4384.223,0.003,,,80.0,,N
Ne,2,4385.0642,0.0006,D,,200.0,,N
Ne,8,4385.87,0.07,,,100.0,bl,N
Ne,2,4391.9902,0.0003,,,400.0,,N
