element,sp_num,obs_wl_air(A),unc_obs_wl,Grade,blank,intensity,intensity flags,Use
Xe,4,3273.74,0.01,,,13.0,,N
Xe,2,3274.8,0.1,,,2.0,H^,N
Xe,3,3276.39,0.05,,,13.0,,N
Xe,4,3276.59,0.01,,,1.0,,N
Xe,4,3277.28,0.01,,,10.0,,N
Xe,3,3278.44,0.05,,,12.0,,N
Xe,3,3279.13,0.05,,,3.0,,N
Xe,3,3280.5,0.05,,,14.0,,N
Xe,2,3281.26,0.1,,,12.0,h*,N
Xe,2,3281.26,0.1,,,12.0,h*,N
Xe,3,3284.64,0.05,,,8.0,,N
Xe,3,3285.82,0.05,,,14.0,,N
Xe,4,3285.98,0.01,,,15.0,,N
Xe,3,3287.8,0.05,,,13.0,,N
Xe,3,3287.91,0.05,,,16.0,,N
Xe,3,3288.54,0.05,,,5.0,,N
Xe,4,3289.03,0.01,,,9.0,,N
Xe,3,3295.94,0.05,,,14.0,,N
Xe,2,3296.2,0.1,,,1.0,h,N
Xe,2,3298.72,0.1,,,6.0,,N
Xe,3,3301.54,0.05,,,14.0,,N
Xe,4,3303.32,0.01,,,8.0,,N
Xe,3,3304.05,0.05,,,8.0,,N
Xe,5,3305.96,0.01,,,16.0,,N
Xe,3,3306.46,0.05,,,11.0,a,N
Xe,3,3306.8,0.05,,,11.0,a,N
Xe,5,3309.11,0.01,,,2.0,,N
Xe,4,3310.4,0.01,,,16.0,,N
Xe,2,3310.85,0.1,,,1.0,h,N
Xe,2,3311.8,0.1,,,2.0,,N
Xe,3,3312.2,0.01,,,0.0,bl,N
Xe,5,3312.92,0.01,,,9.0,,N
Xe,2,3313.48,0.1,,,2.0,h,N
Xe,3,3314.26,0.05,,,6.0,,N
Xe,3,3314.87,0.05,,,12.0,,N
Xe,2,3316.39,0.1,,,6.0,h,N
Xe,3,3317.45,0.05,,,6.0,,N
Xe,3,3319.55,0.05,,,7.0,,N
Xe,3,3320.07,0.05,,,8.0,*,N
Xe,3,3320.07,0.05,,,8.0,*,N
Xe,2,3320.57,0.1,,,1.0,h,N
Xe,4,3322.19,0.01,,,4.0,,N
Xe,3,3326.39,0.05,,,5.0,,N
Xe,2,3327.46,0.1,,,15.0,,N
Xe,5,3330.84,0.01,,,16.0,,N
Xe,3,3331.65,0.05,,,15.0,a,N
Xe,4,3332.83,0.01,,,18.0,,N
Xe,3,3332.83,0.01,,,5.0,u,N
Xe,3,3334.23,0.05,,,8.0,,N
Xe,3,3336.24,0.05,,,7.0,,N
Xe,2,3338.8,0.1,,,4.0,h,N
Xe,4,3338.86,0.01,,,1.0,,N
Xe,3,3338.99,0.05,,,15.0,a,N
Xe,4,3339.19,0.01,,,1.0,,N
Xe,2,3339.49,0.1,,,3.0,,N
Xe,3,3339.5,0.05,,,12.0,bl,N
Xe,1,3340.04,0.01,,,1.0,-,Y
Xe,3,3340.06,0.05,,,13.0,,N
Xe,3,3340.37,0.05,,,14.0,a,N
Xe,3,3340.67,0.05,,,16.0,a,N
Xe,6,3340.9,0.8,,,-99.0,--,N
Xe,3,3344.27,0.05,,,4.0,,N
Xe,3,3344.93,0.05,,,7.0,,N
Xe,3,3345.49,0.05,,,2.0,,N
Xe,2,3347.27,0.1,,,3.0,H,N
Xe,1,3348.63,0.01,,,1.0,-,Y
Xe,3,3349.76,0.05,,,12.0,,N
Xe,3,3350.35,0.05,,,6.0,,N
Xe,8,3351.2,0.8,,,-99.0,--,N
Xe,2,3353.44,0.1,,,1.0,h^,N
Xe,3,3353.54,0.05,,,4.0,,N
Xe,4,3355.96,0.01,,,11.0,,N
Xe,3,3357.99,0.05,,,15.0,,N
Xe,1,3358.17,0.01,,,1.0,h-,Y
Xe,3,3358.5,0.05,,,3.0,,N
Xe,1,3358.96,0.01,,,1.0,h-,Y
Xe,3,3361.0,0.01,,,1.0,,N
Xe,3,3362.77,0.05,,,8.0,,N
Xe,3,3363.5,0.05,,,2.0,,N
Xe,4,3364.68,0.01,,,4.0,,N
Xe,3,3365.32,0.05,,,3.0,,N
Xe,6,3365.7,0.8,,,-99.0,*,N
Xe,3,3365.7,0.05,,,3.0,,N
Xe,6,3365.7,0.8,,,-99.0,*,N
Xe,2,3366.72,0.1,,,300.0,h,N
Xe,4,3367.5,0.01,,,5.0,,N
Xe,1,3370.34,0.01,,,1.0,h,Y
Xe,3,3370.65,0.05,,,9.0,,N
Xe,2,3373.92,0.1,,,2.0,h,N
Xe,2,3375.16,0.1,,,3.0,h,N
Xe,3,3376.98,0.05,,,3.0,,N
Xe,3,3379.03,0.05,,,9.0,,N
Xe,4,3380.09,0.01,,,10.0,,N
Xe,2,3381.34,0.1,,,1.0,h^,N
Xe,3,3381.64,0.05,,,4.0,,N
Xe,1,3383.2,0.01,,,1.0,,Y
Xe,3,3383.92,0.05,,,10.0,*,N
Xe,3,3383.92,0.05,,,10.0,*,N
Xe,3,3384.1,0.05,,,12.0,bl,N
Xe,2,3384.13,0.1,,,40.0,h,N
Xe,1,3384.36,0.01,,,1.0,,Y
Xe,3,3386.23,0.05,,,4.0,,N
Xe,2,3386.3,0.1,,,2.0,h,N
Xe,4,3386.75,0.01,,,14.0,,N
Xe,2,3388.05,0.1,,,2.0,,N
Xe,3,3390.64,0.05,,,10.0,,N
Xe,3,3392.58,0.05,,,3.0,,N
Xe,4,3394.78,0.01,,,6.0,,N
Xe,2,3395.5,0.1,,,3.0,,N
Xe,3,3395.53,0.05,,,2.0,bl,N
Xe,6,3397.3,0.8,,,-99.0,--,N
Xe,2,3399.37,0.1,,,1.0,,N
Xe,3,3399.87,0.05,,,7.0,,N
Xe,1,3400.07,0.01,,,2.0,,Y
Xe,1,3400.79,0.01,,,1.0,-,Y
Xe,3,3403.91,0.05,,,8.0,,N
Xe,2,3412.58,0.1,,,1.0,H-,N
Xe,2,3413.2,0.1,,,6.0,H,N
Xe,3,3414.54,0.05,,,2.0,,N
Xe,2,3417.04,0.1,,,1.0,-,N
Xe,1,3418.37,0.01,,,2.0,,Y
Xe,1,3420.0,0.01,,,2.0,,Y
Xe,2,3420.73,0.1,,,40.0,,N
Xe,4,3426.42,0.01,,,5.0,,N
Xe,4,3428.03,0.01,,,5.0,,N
Xe,4,3431.54,0.01,,,13.0,,N
Xe,2,3432.49,0.1,,,1.0,,N
Xe,3,3435.74,0.05,,,8.0,,N
Xe,2,3436.48,0.1,,,1.0,-,N
Xe,4,3437.52,0.01,,,9.0,,N
Xe,1,3442.66,0.01,,,3.0,,Y
Xe,5,3443.32,0.01,,,9.0,,N
Xe,1,3443.83,0.01,,,1.0,*,Y
Xe,1,3443.83,0.01,,,1.0,*,Y
Xe,3,3444.24,0.05,,,20.0,a,N
Xe,3,3444.39,0.05,,,15.0,a,N
Xe,5,3444.7,0.01,,,8.0,,N
Xe,2,3446.34,0.1,,,25.0,h,N
Xe,4,3450.74,0.01,,,4.0,,N
Xe,3,3451.23,0.05,,,11.0,,N
Xe,3,3454.27,0.05,,,16.0,,N
Xe,4,3458.74,0.01,,,17.0,,N
Xe,2,3460.08,0.1,,,8.0,,N
Xe,2,3461.26,0.1,,,100.0,h,N
Xe,2,3462.81,0.1,,,1.0,-,N
Xe,2,3464.17,0.1,,,1.0,h,N
Xe,3,3467.22,0.05,,,15.0,,N
Xe,2,3467.68,0.1,,,1.0,-,N
Xe,3,3468.22,0.05,,,14.0,,N
Xe,1,3469.81,0.01,,,4.0,,Y
Xe,3,3472.35,0.05,,,10.0,,N
Xe,1,3472.36,0.01,,,4.0,,Y
Xe,4,3472.48,0.01,,,8.0,,N
Xe,2,3474.23,0.1,,,20.0,h,N
Xe,3,3479.14,0.05,,,4.0,,N
Xe,2,3482.21,0.1,,,2.0,h,N
Xe,2,3485.23,0.1,,,1.0,h,N
Xe,3,3488.13,0.05,,,6.0,,N
Xe,4,3491.55,0.01,,,2.0,,N
Xe,3,3494.51,0.05,,,8.0,,N
Xe,3,3494.82,0.05,,,4.0,,N
Xe,1,3496.86,0.01,,,1.0,,Y
Xe,4,3497.89,0.01,,,15.0,,N
Xe,4,3498.19,0.01,,,6.0,,N
Xe,2,3500.36,0.1,,,30.0,,N
Xe,3,3501.65,0.05,,,11.0,,N
Xe,2,3503.15,0.1,,,15.0,,N
Xe,2,3504.25,0.1,,,1.0,,N
Xe,2,3506.56,0.1,,,15.0,,N
Xe,1,3506.74,0.01,,,5.0,,Y
Xe,1,3508.42,0.01,,,2.0,,Y
Xe,2,3508.88,0.1,,,20.0,,N
Xe,3,3509.77,0.05,,,13.0,bl,N
Xe,2,3509.78,0.1,,,-99.0,--,N
Xe,8,3511.6,0.8,,,-99.0,--,N
Xe,4,3513.56,0.01,,,12.0,,N
Xe,2,3513.57,0.1,,,1.0,,N
Xe,2,3516.71,0.1,,,2.0,,N
Xe,1,3517.9,0.01,,,2.0,*,Y
Xe,1,3517.9,0.01,,,2.0,*,Y
Xe,3,3519.11,0.05,,,11.0,,N
Xe,2,3521.53,0.1,,,2.0,,N
Xe,4,3522.36,0.01,,,1.0,,N
Xe,3,3522.8,0.05,,,16.0,,N
Xe,2,3530.21,0.1,,,3.0,H,N
Xe,3,3531.62,0.05,,,3.0,,N
Xe,3,3531.82,0.05,,,7.0,,N
Xe,1,3533.48,0.01,,,2.0,,Y
Xe,2,3534.61,0.1,,,1.0,h^,N
Xe,1,3536.61,0.01,,,1.0,-,Y
Xe,1,3537.35,0.01,,,1.0,,Y
Xe,4,3537.41,0.01,,,12.0,,N
Xe,7,3537.5,1.0,,,-99.0,--,N
Xe,2,3538.08,0.1,,,2.0,,N
Xe,2,3539.41,0.1,,,0.0,,N
Xe,3,3539.94,0.05,,,12.0,,N
Xe,3,3542.35,0.05,,,20.0,,N
Xe,3,3544.86,0.05,,,10.0,,N
Xe,2,3546.29,0.1,,,1.0,h,N
Xe,3,3546.88,0.05,,,5.0,,N
Xe,2,3548.69,0.1,,,2.0,h,N
Xe,1,3549.86,0.01,,,10.0,,Y
Xe,3,3552.12,0.05,,,18.0,,N
Xe,4,3553.26,0.01,,,6.0,,N
Xe,1,3554.04,0.01,,,10.0,,Y
Xe,1,3555.92,0.01,,,1.0,,Y
Xe,4,3556.49,0.01,,,12.0,,N
Xe,5,3556.98,0.01,,,3.0,,N
Xe,2,3557.88,0.1,,,2.0,bl,N
Xe,4,3557.96,0.01,,,9.0,,N
Xe,4,3560.36,0.01,,,1.0,,N
Xe,3,3561.23,0.05,,,10.0,,N
Xe,3,3561.37,0.05,,,14.0,,N
Xe,2,3561.75,0.1,,,1.0,-^,N
Xe,3,3562.22,0.05,,,14.0,,N
Xe,2,3562.5,0.1,,,1.0,-^,N
Xe,3,3562.99,0.05,,,10.0,,N
Xe,1,3563.8,0.01,,,3.0,,Y
Xe,2,3564.3,0.1,,,20.0,,N
Xe,3,3564.86,0.05,,,4.0,,N
Xe,3,3565.19,0.05,,,17.0,,N
Xe,3,3568.63,0.05,,,2.0,,N
Xe,4,3569.53,0.01,,,4.0,,N
Xe,3,3574.4,0.05,,,5.0,,N
Xe,3,3578.54,0.05,,,6.0,bl,N
Xe,2,3578.58,0.1,,,2.0,,N
Xe,3,3579.7,0.05,,,25.0,,N
Xe,3,3583.65,0.05,,,25.0,,N
Xe,3,3584.27,0.05,,,5.0,*,N
Xe,3,3584.27,0.05,,,5.0,*,N
Xe,4,3584.5,0.01,,,1.0,,N
Xe,1,3587.02,0.01,,,4.0,,Y
Xe,4,3587.29,0.01,,,9.0,,N
Xe,4,3587.67,0.01,,,11.0,,N
Xe,2,3588.62,0.1,,,6.0,h,N
Xe,2,3589.02,0.1,,,2.0,bl,N
Xe,2,3589.88,0.1,,,1.0,H,N
Xe,1,3591.67,0.01,,,1.0,,Y
Xe,3,3591.98,0.05,,,8.0,,N
Xe,1,3592.8,0.01,,,2.0,,Y
Xe,3,3593.38,0.05,,,5.0,,N
Xe,4,3595.37,0.01,,,1.0,,N
Xe,3,3596.59,0.05,,,17.0,,N
Xe,3,3601.87,0.05,,,12.0,,N
Xe,2,3604.83,0.1,,,3.0,h,N
Xe,4,3606.05,0.01,,,3.0,,N
Xe,3,3607.02,0.05,,,22.0,a,N
Xe,2,3607.41,0.1,,,8.0,,N
Xe,3,3609.07,0.05,,,8.0,h,N
Xe,3,3609.46,0.05,,,22.0,a,N
Xe,1,3610.32,0.01,,,15.0,,Y
Xe,4,3610.74,0.01,,,2.0,,N
Xe,3,3610.97,0.05,,,0.0,,N
Xe,2,3611.52,0.1,,,1.0,h,N
Xe,4,3612.01,0.01,,,5.0,,N
Xe,2,3612.37,0.1,,,20.0,,N
Xe,1,3613.06,0.01,,,8.0,,Y
Xe,3,3615.86,0.05,,,10.0,,N
Xe,2,3617.94,0.1,,,1.0,,N
Xe,3,3618.86,0.05,,,8.0,,N
Xe,3,3620.0,0.05,,,11.0,,N
Xe,3,3621.59,0.05,,,4.0,,N
Xe,2,3621.98,0.1,,,3.0,h,N
Xe,3,3623.13,0.05,,,21.0,a,N
Xe,3,3624.06,0.05,,,25.0,,N
Xe,3,3628.52,0.05,,,8.0,,N
Xe,3,3632.14,0.05,,,15.0,,N
Xe,1,3633.06,0.01,,,6.0,,Y
Xe,2,3634.48,0.1,,,1.0,-,N
Xe,3,3636.02,0.05,,,11.0,,N
Xe,3,3640.99,0.05,,,15.0,,N
Xe,3,3644.14,0.05,,,10.0,,N
Xe,2,3644.43,0.1,,,5.0,,N
Xe,2,3644.91,0.1,,,5.0,,N
Xe,7,3645.2,0.5,,,-99.0,--,N
Xe,2,3645.29,0.1,,,3.0,,N
Xe,3,3649.57,0.05,,,13.0,,N
Xe,3,3653.09,0.05,,,8.0,,N
Xe,2,3654.44,0.1,,,3.0,bl,N
Xe,3,3654.61,0.05,,,16.0,,N
Xe,2,3657.74,0.1,,,5.0,,N
Xe,2,3658.44,0.1,,,6.0,h,N
Xe,4,3658.8,0.01,,,5.0,,N
Xe,2,3661.7,0.1,,,20.0,H,N
Xe,4,3663.88,0.01,,,13.0,,N
Xe,2,3663.93,0.1,,,5.0,h,N
Xe,4,3664.46,0.01,,,10.0,,N
Xe,2,3665.47,0.1,,,1.0,,N
Xe,4,3666.75,0.01,,,16.0,,N
Xe,1,3669.91,0.01,,,10.0,,Y
Xe,2,3672.57,0.1,,,20.0,,N
Xe,2,3674.04,0.1,,,1.0,-,N
Xe,3,3675.17,0.05,,,2.0,,N
Xe,4,3676.01,0.01,,,6.0,,N
Xe,3,3676.63,0.05,,,23.0,,N
Xe,1,3677.54,0.01,,,2.0,,Y
Xe,1,3679.31,0.01,,,4.0,,Y
Xe,2,3684.07,0.1,,,1.0,,N
Xe,1,3685.9,0.01,D,,40.0,,Y
Xe,3,3687.04,0.05,,,3.0,,N
Xe,1,3688.8,0.01,,,1.0,,Y
Xe,3,3689.83,0.05,,,6.0,,N
Xe,2,3690.74,0.1,,,1.0,,N
Xe,2,3691.84,0.1,,,1.0,h,N
Xe,1,3693.49,0.01,D+,,40.0,,Y
Xe,1,3696.82,0.01,,,4.0,,Y
Xe,2,3698.49,0.1,,,1.0,h,N
Xe,1,3702.74,0.01,,,2.0,,Y
Xe,3,3707.63,0.05,,,1.0,,N
Xe,3,3708.15,0.05,,,10.0,,N
Xe,3,3708.94,0.05,,,8.0,,N
Xe,2,3711.64,0.1,,,20.0,H,N
Xe,3,3711.91,0.05,,,10.0,,N
Xe,2,3715.69,0.1,,,2.0,H,N
Xe,2,3717.2,0.1,,,20.0,,N
Xe,4,3719.1,0.01,,,3.0,,N
Xe,2,3720.8,0.1,,,40.0,,N
Xe,4,3720.91,0.01,,,1.0,bl,N
Xe,3,3721.03,0.05,,,1.0,,N
Xe,3,3721.82,0.05,,,1.0,,N
Xe,3,3728.91,0.05,,,5.0,bl,N
Xe,2,3731.0,0.1,,,0.0,bl,N
Xe,2,3731.18,0.1,,,20.0,,N
Xe,4,3732.66,0.01,,,12.0,,N
Xe,1,3737.81,0.2,,,5.0,,Y
Xe,3,3739.6,0.05,,,2.0,,N
Xe,2,3741.11,0.1,,,0.0,,N
Xe,2,3741.96,0.1,,,2.0,Hw,N
Xe,1,3742.22,0.01,,,1.0,,Y
Xe,3,3743.74,0.05,,,2.0,,N
Xe,1,3745.38,0.01,,,10.0,,Y
Xe,2,3745.46,0.1,,,3.0,a,N
Xe,1,3745.69,0.01,,,4.0,,Y
Xe,3,3745.71,0.05,,,18.0,,N
Xe,4,3750.71,0.01,,,13.0,,N
Xe,3,3751.44,0.05,,,3.0,,N
Xe,2,3756.87,0.1,,,10.0,,N
Xe,3,3757.98,0.05,,,5.0,,N
Xe,4,3761.44,0.01,,,4.0,,N
Xe,2,3762.05,0.1,,,3.0,h,N
Xe,3,3762.28,0.05,,,19.0,,N
Xe,2,3763.37,0.1,,,15.0,,N
Xe,2,3765.66,0.1,,,0.0,,N
Xe,3,3765.85,0.05,,,14.0,,N
Xe,3,3768.93,0.05,,,12.0,,N
Xe,3,3772.25,0.05,,,1.0,,N
Xe,3,3772.53,0.05,,,15.0,,N
Xe,2,3773.83,0.1,,,0.0,,N
Xe,2,3775.49,0.1,,,1.0,,N
Xe,3,3775.49,0.05,,,2.0,bl,N
Xe,3,3776.32,0.05,,,24.0,,N
Xe,2,3778.78,0.1,,,1.0,-,N
Xe,2,3780.7,0.1,,,1.0,H,N
Xe,3,3781.0,0.05,,,28.0,,N
Xe,2,3783.23,0.1,,,10.0,h,N
Xe,2,3787.32,0.1,,,3.0,,N
Xe,3,3788.63,0.01,,,0.0,,N
Xe,3,3791.67,0.05,,,15.0,,N
Xe,5,3792.31,0.01,,,11.0,,N
Xe,3,3792.74,0.05,,,2.0,,N
Xe,4,3793.3,0.01,,,6.0,,N
Xe,1,3795.95,0.01,,,3.0,,Y
Xe,1,3796.3,0.01,C,,40.0,,Y
Xe,2,3800.99,0.1,,,15.0,h,N
Xe,1,3801.39,0.01,,,30.0,,Y
Xe,3,3801.71,0.05,,,8.0,,N
Xe,1,3801.9,0.01,,,3.0,,Y
Xe,3,3802.98,0.05,,,4.0,w,N
Xe,5,3803.26,0.01,,,12.0,,N
Xe,2,3805.68,0.1,,,1.0,H,N
Xe,2,3807.29,0.1,,,10.0,h,N
Xe,1,3809.84,0.01,,,30.0,,Y
Xe,4,3810.67,0.01,,,3.0,,N
Xe,2,3810.67,0.1,,,0.0,,N
Xe,2,3811.05,0.1,,,40.0,,N
Xe,3,3811.74,0.05,,,3.0,,N
Xe,2,3815.16,0.1,,,1.0,hw,N
Xe,3,3816.78,0.05,,,7.0,,N
Xe,4,3817.38,0.01,,,6.0,*,N
Xe,4,3817.38,0.01,,,6.0,*,N
Xe,3,3819.49,0.05,,,2.0,,N
Xe,3,3823.15,0.05,,,3.0,,N
Xe,2,3823.35,0.1,,,2.0,,N
Xe,1,3823.74,0.01,,,10.0,,Y
Xe,2,3826.27,0.1,,,2.0,h,N
Xe,1,3826.86,0.01,,,15.0,,Y
Xe,5,3827.98,0.01,,,14.0,,N
Xe,5,3828.89,0.01,,,6.0,,N
Xe,3,3829.71,0.05,,,8.0,,N
Xe,2,3829.77,0.1,,,10.0,h,N
Xe,1,3835.6,0.1,,,2.0,,Y
Xe,4,3837.71,0.01,,,10.0,,N
Xe,3,3841.53,0.05,,,20.0,,N
Xe,3,3841.87,0.05,,,18.0,,N
Xe,4,3842.8,0.01,,,1.0,,N
Xe,3,3847.4,0.05,,,8.0,,N
Xe,2,3848.58,0.1,,,6.0,,N
Xe,2,3849.87,0.1,,,50.0,Hl,N
Xe,3,3854.28,0.05,,,14.0,,N
Xe,2,3858.53,0.1,,,20.0,,N
Xe,3,3860.19,0.05,,,2.0,,N
Xe,3,3861.04,0.05,,,19.0,,N
Xe,6,3861.1,1.0,,,-99.0,--,N
Xe,3,3861.51,0.05,,,7.0,,N
Xe,2,3869.63,0.1,,,20.0,,N
Xe,1,3877.2,0.2,,,2.0,*,Y
Xe,1,3877.2,0.2,,,2.0,*,Y
Xe,3,3877.82,0.05,,,20.0,,N
Xe,4,3879.17,0.01,,,9.0,,N
Xe,3,3880.46,0.05,,,18.0,,N
Xe,2,3883.67,0.1,,,1.0,H,N
Xe,3,3884.99,0.05,,,13.0,,N
Xe,2,3885.0,0.1,,,20.0,,N
Xe,2,3885.45,0.1,,,4.0,Hl,N
Xe,4,3886.72,0.01,,,11.0,,N
Xe,3,3890.98,0.05,,,2.0,,N
Xe,3,3895.05,0.05,,,19.0,,N
Xe,3,3903.67,0.05,,,8.0,,N
Xe,2,3905.34,0.1,,,1.0,,N
Xe,2,3905.85,0.1,,,10.0,,N
Xe,4,3905.93,0.01,,,13.0,,N
Xe,2,3907.91,0.1,,,100.0,h,N
Xe,3,3915.31,0.05,,,8.0,,N
Xe,2,3916.6,0.1,,,1.0,h,N
Xe,4,3918.57,0.01,,,11.0,,N
Xe,2,3920.78,0.1,,,1.0,h,N
Xe,3,3922.55,0.05,,,25.0,,N
Xe,2,3926.8,0.1,,,1.0,,N
Xe,2,3928.42,0.1,,,-99.0,--,N
Xe,3,3932.81,0.05,,,2.0,,N
Xe,2,3933.22,0.1,,,1.0,,N
Xe,2,3937.66,0.1,,,2.0,,N
Xe,5,3938.04,0.01,,,3.0,,N
Xe,2,3938.92,0.1,,,15.0,h,N
Xe,3,3941.5,0.05,,,3.0,,N
Xe,2,3942.21,0.1,,,3.0,,N
Xe,1,3942.29,0.01,,,2.0,,Y
Xe,2,3943.57,0.1,,,20.0,,N
Xe,1,3948.163,0.002,,,60.0,,Y
Xe,1,3948.72,0.01,,,10.0,,Y
Xe,3,3950.12,0.05,,,3.0,,N
Xe,3,3950.59,0.05,,,25.0,,N
Xe,1,3950.924,0.002,C+,,120.0,,Y
Xe,2,3951.61,0.1,,,5.0,Hl,N
Xe,2,3954.73,0.1,,,20.0,hl,N
Xe,1,3956.85,0.01,,,6.0,,Y
Xe,4,3958.35,0.01,,,13.0,,N
Xe,2,3962.15,0.1,,,0.0,,N
Xe,3,3965.45,0.05,,,8.0,,N
Xe,5,3967.25,0.01,,,6.0,,N
Xe,1,3967.5411,0.0005,C+,,200.0,,Y
Xe,3,3969.91,0.05,,,8.0,,N
Xe,2,3972.58,0.1,,,50.0,Hl,N
Xe,5,3973.01,0.01,,,8.0,,N
Xe,1,3974.417,0.002,D+,,40.0,,Y
Xe,2,3975.59,0.1,,,4.0,,N
Xe,2,3978.98,0.1,,,2.0,h,N
Xe,4,3979.21,0.01,,,12.0,,N
Xe,2,3980.41,0.1,,,2.0,h,N
Xe,2,3981.21,0.1,,,1.0,h,N
Xe,1,3985.202,0.002,,,30.0,,Y
Xe,3,3985.96,0.05,,,12.0,,N
Xe,2,3990.33,0.1,,,60.0,Hl,N
Xe,3,3992.54,0.05,,,3.0,,N
Xe,3,3992.85,0.05,,,21.0,,N
Xe,4,3994.42,0.01,,,13.0,,N
Xe,2,3996.05,0.1,,,3.0,,N
Xe,3,3998.55,0.05,,,4.0,,N
Xe,2,4000.55,0.1,,,5.0,h,N
Xe,4,4001.18,0.01,,,12.0,,N
Xe,2,4002.35,0.1,,,80.0,Hl,N
Xe,2,4003.09,0.1,,,1.0,,N
Xe,1,4004.55,0.2,,,10.0,*,Y
Xe,1,4004.55,0.2,,,10.0,*,Y
Xe,2,4008.46,0.1,,,1.0,H,N
Xe,4,4014.09,0.01,,,10.0,,N
Xe,2,4016.56,0.1,,,2.0,h,N
Xe,2,4017.86,0.1,,,2.0,h,N
Xe,3,4021.6,0.05,,,7.0,,N
Xe,2,4025.19,0.1,,,30.0,,N
Xe,2,4026.2,0.1,,,5.0,Hl,N
Xe,3,4026.82,0.05,,,2.0,,N
Xe,2,4026.82,0.1,,,0.0,,N
Xe,2,4027.97,0.1,,,3.0,h,N
Xe,3,4028.56,0.05,,,15.0,,N
Xe,2,4029.82,0.1,,,1.0,-,N
Xe,3,4030.46,0.05,,,1.0,,N
Xe,3,4032.91,0.05,,,4.0,a,N
Xe,4,4032.91,0.01,,,9.0,,N
Xe,4,4034.85,0.01,,,6.0,,N
Xe,2,4035.87,0.1,,,1.0,,N
Xe,2,4037.29,0.1,,,100.0,,N
Xe,2,4037.59,0.1,,,200.0,,N
Xe,5,4038.46,0.01,,,4.0,,N
Xe,2,4039.69,0.1,,,1.0,-,N
Xe,3,4043.23,0.05,,,14.0,,N
Xe,2,4044.64,0.1,,,6.0,H,N
Xe,2,4044.9,0.1,,,8.0,H,N
Xe,3,4050.07,0.05,,,22.0,,N
Xe,2,4051.27,0.1,,,10.0,h,N
Xe,4,4051.64,0.01,,,12.0,,N
Xe,4,4055.43,0.01,,,5.0,,N
Xe,2,4057.46,0.1,,,200.0,H,N
Xe,3,4058.15,0.05,,,5.0,,N
Xe,3,4060.45,0.05,,,25.0,,N
Xe,3,4060.88,0.05,,,2.0,,N
Xe,2,4062.12,0.1,,,6.0,,N
Xe,2,4066.53,0.1,,,-99.0,--,N
Xe,2,4072.1,0.1,,,6.0,h,N
Xe,3,4072.97,0.05,,,7.0,,N
Xe,2,4073.5,0.1,,,15.0,,N
Xe,3,4078.7,0.05,,,21.0,,N
Xe,1,4078.8202,0.0005,,,100.0,,Y
Xe,8,4079.0,0.8,,,-99.0,*,N
Xe,8,4079.0,0.8,,,-99.0,*,N
Xe,4,4082.9,0.01,,,11.0,,N
Xe,4,4089.81,0.01,,,9.0,,N
Xe,2,4091.88,0.1,,,3.0,h,N
Xe,8,4093.5,0.8,,,-99.0,*,N
Xe,8,4093.5,0.8,,,-99.0,*,N
Xe,3,4095.03,0.05,,,5.0,bl,N
Xe,2,4098.89,0.1,,,100.0,h,N
Xe,2,4100.34,0.1,,,20.0,,N
Xe,2,4100.97,0.1,,,1.0,h,N
Xe,2,4103.1,0.1,,,8.0,hl,N
Xe,2,4104.95,0.1,,,40.0,,N
Xe,3,4109.08,0.05,,,20.0,,N
Xe,1,4109.7089,0.0005,,,60.0,,Y
Xe,3,4110.05,0.05,,,12.0,,N
Xe,2,4110.41,0.1,,,30.0,,N
Xe,2,4112.14,0.1,,,30.0,Hl,N
Xe,3,4112.34,0.05,,,1.0,-,N
Xe,2,4112.42,0.1,,,0.0,,N
Xe,2,4113.26,0.1,,,2.0,,N
Xe,2,4113.52,0.1,,,2.0,,N
Xe,1,4116.1147,0.0005,,,80.0,,Y
Xe,2,4121.86,0.1,,,5.0,h,N
Xe,1,4123.55,0.2,,,10.0,,Y
Xe,2,4131.01,0.1,,,20.0,,N
Xe,2,4131.24,0.1,,,0.0,,N
Xe,3,4132.4,0.05,,,12.0,,N
Xe,1,4135.133,0.002,,,20.0,,Y
Xe,2,4138.81,0.1,,,3.0,h,N
Xe,3,4141.99,0.05,,,13.0,bl,N
Xe,3,4143.92,0.05,,,5.0,,N
Xe,3,4145.74,0.05,,,22.0,a,N
Xe,1,4146.78,0.01,,,2.0,,Y
Xe,2,4148.19,0.1,,,2.0,h*,N
Xe,2,4148.19,0.1,,,2.0,h*,N
Xe,3,4150.78,0.05,,,3.0,bl,N
Xe,3,4152.04,0.05,,,8.0,a,N
Xe,3,4152.74,0.05,,,4.0,bl,N
Xe,2,4152.74,0.1,,,1.0,,N
Xe,2,4154.65,0.1,,,2.0,,N
Xe,3,4154.66,0.05,,,5.0,bl,N
Xe,2,4156.17,0.1,,,2.0,h,N
Xe,2,4158.04,0.1,,,200.0,H,N
Xe,2,4162.16,0.1,,,60.0,,N
Xe,3,4162.37,0.05,,,2.0,,N
Xe,3,4167.6,0.05,,,2.0,,N
Xe,2,4170.99,0.1,,,8.0,Hl,N
Xe,1,4175.17,0.2,,,6.0,,Y
Xe,3,4176.53,0.05,,,16.0,,N
Xe,2,4180.1,0.1,,,1000.0,*,N
Xe,2,4180.1,0.1,,,1000.0,*,N
Xe,2,4180.29,0.1,,,1.0,,N
Xe,3,4181.15,0.05,,,4.0,,N
