element,sp_num,obs_wl_air(A),unc_obs_wl,intens,Aki(s^-1),Acc,Type,blank
Xe,3,3509.77,0.05,13bl,,,,
Xe,2,3509.78,0.10,,,,,
Xe,8,3511.6,0.8,,,,,
Xe,4,3513.560,0.010,12,,,,
Xe,2,3513.57,0.10,1,,,,
Xe,2,3516.71,0.10,2,,,,
Xe,1,3517.900,0.010,2*,,,,
Xe,1,3517.900,0.010,2*,,,,
Xe,3,3519.11,0.05,11,,,,
Xe,2,3521.53,0.10,2,,,,
Xe,4,3522.360,0.010,1,,,,
Xe,3,3522.80,0.05,16,,,,
Xe,2,3530.21,0.10,3H,,,,
Xe,3,3531.62,0.05,3,,,,
Xe,3,3531.82,0.05,7,,,,
Xe,1,3533.480,0.010,2,,,,
Xe,2,3534.61,0.10,1h^,,,,
Xe,1,3536.610,0.010,1-,,,,
Xe,1,3537.350,0.010,1,,,,
Xe,4,3537.410,0.010,12,,,,
Xe,7,3537.5,1.0,,,,,
Xe,2,3538.08,0.10,2,,,,
Xe,2,3539.41,0.10,0,,,,
Xe,3,3539.94,0.05,12,,,,
Xe,3,3542.35,0.05,20,,,,
Xe,3,3544.86,0.05,10,,,,
Xe,2,3546.29,0.10,1h,,,,
Xe,3,3546.88,0.05,5,,,,
Xe,2,3548.69,0.10,2h,,,,
Xe,1,3549.860,0.010,10,,,,
Xe,3,3552.12,0.05,18,,,,
Xe,4,3553.260,0.010,6,,,,
Xe,1,3554.040,0.010,10,,,,
Xe,1,3555.920,0.010,1,,,,
Xe,4,3556.490,0.010,12,,,,
Xe,5,3556.980,0.010,3,,,,
Xe,2,3557.88,0.10,2bl,,,,
Xe,4,3557.960,0.010,9,,,,
Xe,4,3560.360,0.010,1,,,,
Xe,3,3561.23,0.05,10,,,,
Xe,3,3561.37,0.05,14,,,,
Xe,2,3561.75,0.10,1-^,,,,
Xe,3,3562.22,0.05,14,,,,
Xe,2,3562.50,0.10,1-^,,,,
Xe,3,3562.99,0.05,10,,,,
Xe,1,3563.800,0.010,3,,,,
Xe,2,3564.30,0.10,20,,,,
Xe,3,3564.86,0.05,4,,,,
Xe,3,3565.19,0.05,17,,,,
Xe,3,3568.63,0.05,2,,,,
Xe,4,3569.530,0.010,4,,,,
Xe,3,3574.40,0.05,5,,,,
Xe,3,3578.54,0.05,6bl,,,,
Xe,2,3578.58,0.10,2,,,,
Xe,3,3579.70,0.05,25,,,,
Xe,3,3583.65,0.05,25,,,,
Xe,3,3584.27,0.05,5*,,,,
Xe,3,3584.27,0.05,5*,,,,
Xe,4,3584.500,0.010,1,,,,
Xe,1,3587.020,0.010,4,,,,
Xe,4,3587.290,0.010,9,,,,
Xe,4,3587.670,0.010,11,,,,
Xe,2,3588.62,0.10,6h,,,,
Xe,2,3589.02,0.10,2bl,,,,
Xe,2,3589.88,0.10,1H,,,,
Xe,1,3591.670,0.010,1,,,,
Xe,3,3591.98,0.05,8,,,,
Xe,1,3592.800,0.010,2,,,,
Xe,3,3593.38,0.05,5,,,,
Xe,4,3595.370,0.010,1,,,,
Xe,3,3596.59,0.05,17,,,,
Xe,3,3601.87,0.05,12,,,,
Xe,2,3604.83,0.10,3h,,,,
Xe,4,3606.050,0.010,3,,,,
Xe,3,3607.02,0.05,22a,,,,
Xe,2,3607.41,0.10,8,,,,
Xe,3,3609.07,0.05,8h,,,,
Xe,3,3609.46,0.05,22a,,,,
Xe,1,3610.320,0.010,15,,,,
Xe,4,3610.740,0.010,2,,,,
Xe,3,3610.97,0.05,0,,,,
Xe,2,3611.52,0.10,1h,,,,
Xe,4,3612.010,0.010,5,,,,
Xe,2,3612.37,0.10,20,,,,
Xe,1,3613.060,0.010,8,,,,
Xe,3,3615.86,0.05,10,,,,
Xe,2,3617.94,0.10,1,,,,
Xe,3,3618.86,0.05,8,,,,
Xe,3,3620.00,0.05,11,,,,
Xe,3,3621.59,0.05,4,,,,
Xe,2,3621.98,0.10,3h,,,,
Xe,3,3623.13,0.05,21a,,,,
Xe,3,3624.06,0.05,25,,,,
Xe,3,3628.52,0.05,8,,,,
Xe,3,3632.14,0.05,15,,,,
Xe,1,3633.060,0.010,6,,,,
Xe,2,3634.48,0.10,1-,,,,
Xe,3,3636.02,0.05,11,,,,
Xe,3,3640.99,0.05,15,,,,
Xe,3,3644.14,0.05,10,,,,
Xe,2,3644.43,0.10,5,,,,
Xe,2,3644.91,0.10,5,,,,
Xe,7,3645.2,0.5,,,,,
Xe,2,3645.29,0.10,3,,,,
Xe,3,3649.57,0.05,13,,,,
Xe,3,3653.09,0.05,8,,,,
Xe,2,3654.44,0.10,3bl,,,,
Xe,3,3654.61,0.05,16,,,,
Xe,2,3657.74,0.10,5,,,,
Xe,2,3658.44,0.10,6h,,,,
Xe,4,3658.800,0.010,5,,,,
Xe,2,3661.70,0.10,20H,,,,
Xe,4,3663.880,0.010,13,,,,
Xe,2,3663.93,0.10,5h,,,,
Xe,4,3664.460,0.010,10,,,,
Xe,2,3665.47,0.10,1,,,,
Xe,4,3666.750,0.010,16,,,,
Xe,1,3669.910,0.010,10,,,,
Xe,2,3672.57,0.10,20,,,,
Xe,2,3674.04,0.10,1-,,,,
Xe,3,3675.17,0.05,2,,,,
Xe,4,3676.010,0.010,6,,,,
Xe,3,3676.63,0.05,23,,,,
Xe,1,3677.540,0.010,2,,,,
Xe,1,3679.310,0.010,4,,,,
Xe,2,3684.07,0.10,1,,,,
Xe,1,3685.900,0.010,40,4.5e+05,D,,
Xe,3,3687.04,0.05,3,,,,
Xe,1,3688.800,0.010,1,,,,
Xe,3,3689.83,0.05,6,,,,
Xe,2,3690.74,0.10,1,,,,
Xe,2,3691.84,0.10,1h,,,,
Xe,1,3693.490,0.010,40,3.1e+05,D+,,
Xe,1,3696.820,0.010,4,,,,
Xe,2,3698.49,0.10,1h,,,,
Xe,1,3702.740,0.010,2,,,,
Xe,3,3707.63,0.05,1,,,,
Xe,3,3708.15,0.05,10,,,,
Xe,3,3708.94,0.05,8,,,,
Xe,2,3711.64,0.10,20H,,,,
Xe,3,3711.91,0.05,10,,,,
Xe,2,3715.69,0.10,2H,,,,
Xe,2,3717.20,0.10,20,,,,
Xe,4,3719.100,0.010,3,,,,
Xe,2,3720.80,0.10,40,,,,
Xe,4,3720.910,0.010,1bl,,,,
Xe,3,3721.03,0.05,1,,,,
Xe,3,3721.82,0.05,1,,,,
Xe,3,3728.91,0.05,5bl,,,,
Xe,2,3731.00,0.10,0bl,,,,
Xe,2,3731.18,0.10,20,,,,
Xe,4,3732.660,0.010,12,,,,
Xe,1,3737.81,0.20,5,,,,
Xe,3,3739.60,0.05,2,,,,
Xe,2,3741.11,0.10,0,,,,
Xe,2,3741.96,0.10,2Hw,,,,
Xe,1,3742.220,0.010,1,,,,
Xe,3,3743.74,0.05,2,,,,
Xe,1,3745.380,0.010,10,,,,
Xe,2,3745.46,0.10,3a,,,,
Xe,1,3745.690,0.010,4,,,,
Xe,3,3745.71,0.05,18,,,,
Xe,4,3750.710,0.010,13,,,,
Xe,3,3751.44,0.05,3,,,,
Xe,2,3756.87,0.10,10,,,,
Xe,3,3757.98,0.05,5,,,,
Xe,4,3761.440,0.010,4,,,,
Xe,2,3762.05,0.10,3h,,,,
Xe,3,3762.28,0.05,19,,,,
Xe,2,3763.37,0.10,15,,,,
Xe,2,3765.66,0.10,0,,,,
Xe,3,3765.85,0.05,14,,,,
Xe,3,3768.93,0.05,12,,,,
Xe,3,3772.25,0.05,1,,,,
Xe,3,3772.53,0.05,15,,,,
Xe,2,3773.83,0.10,0,,,,
Xe,2,3775.49,0.10,1,,,,
Xe,3,3775.49,0.05,2bl,,,,
Xe,3,3776.32,0.05,24,,,,
Xe,2,3778.78,0.10,1-,,,,
Xe,2,3780.70,0.10,1H,,,,
Xe,3,3781.00,0.05,28,,,,
Xe,2,3783.23,0.10,10h,,,,
Xe,2,3787.32,0.10,3,,,,
Xe,3,3788.630,0.010,0,,,,
Xe,3,3791.67,0.05,15,,,,
Xe,5,3792.310,0.010,11,,,,
Xe,3,3792.74,0.05,2,,,,
Xe,4,3793.300,0.010,6,,,,
Xe,1,3795.950,0.010,3,,,,
Xe,1,3796.300,0.010,40,1.6e+05,C,,
Xe,2,3800.99,0.10,15h,,,,
Xe,1,3801.390,0.010,30,,,,
Xe,3,3801.71,0.05,8,,,,
Xe,1,3801.900,0.010,3,,,,
Xe,3,3802.98,0.05,4w,,,,
Xe,5,3803.260,0.010,12,,,,
Xe,2,3805.68,0.10,1H,,,,
Xe,2,3807.29,0.10,10h,,,,
Xe,1,3809.840,0.010,30,,,,
Xe,4,3810.670,0.010,3,,,,
Xe,2,3810.67,0.10,0,,,,
Xe,2,3811.05,0.10,40,,,,
Xe,3,3811.74,0.05,3,,,,
Xe,2,3815.16,0.10,1hw,,,,
Xe,3,3816.78,0.05,7,,,,
Xe,4,3817.380,0.010,6*,,,,
Xe,4,3817.380,0.010,6*,,,,
Xe,3,3819.49,0.05,2,,,,
Xe,3,3823.15,0.05,3,,,,
Xe,2,3823.35,0.10,2,,,,
Xe,1,3823.740,0.010,10,,,,
Xe,2,3826.27,0.10,2h,,,,
Xe,1,3826.860,0.010,15,,,,
Xe,5,3827.980,0.010,14,,,,
Xe,5,3828.890,0.010,6,,,,
Xe,3,3829.71,0.05,8,,,,
Xe,2,3829.77,0.10,10h,,,,
Xe,1,3835.60,0.10,2,,,,
Xe,4,3837.710,0.010,10,,,,
Xe,3,3841.53,0.05,20,,,,
Xe,3,3841.87,0.05,18,,,,
Xe,4,3842.800,0.010,1,,,,
Xe,3,3847.40,0.05,8,,,,
Xe,2,3848.58,0.10,6,,,,
Xe,2,3849.87,0.10,50Hl,,,,
Xe,3,3854.28,0.05,14,,,,
Xe,2,3858.53,0.10,20,,,,
Xe,3,3860.19,0.05,2,,,,
Xe,3,3861.04,0.05,19,,,,
Xe,6,3861.1,1.0,,,,,
Xe,3,3861.51,0.05,7,,,,
Xe,2,3869.63,0.10,20,,,,
Xe,1,3877.20,0.20,2*,,,,
Xe,1,3877.20,0.20,2*,,,,
Xe,3,3877.82,0.05,20,,,,
Xe,4,3879.170,0.010,9,,,,
Xe,3,3880.46,0.05,18,,,,
Xe,2,3883.67,0.10,1H,,,,
Xe,3,3884.99,0.05,13,,,,
Xe,2,3885.00,0.10,20,,,,
Xe,2,3885.45,0.10,4Hl,,,,
Xe,4,3886.720,0.010,11,,,,
Xe,3,3890.98,0.05,2,,,,
Xe,3,3895.05,0.05,19,,,,
Xe,3,3903.67,0.05,8,,,,
Xe,2,3905.34,0.10,1,,,,
Xe,2,3905.85,0.10,10,,,,
Xe,4,3905.930,0.010,13,,,,
Xe,2,3907.91,0.10,100h,,,,
Xe,3,3915.31,0.05,8,,,,
Xe,2,3916.60,0.10,1h,,,,
Xe,4,3918.570,0.010,11,,,,
Xe,2,3920.78,0.10,1h,,,,
Xe,3,3922.55,0.05,25,,,,
Xe,2,3926.80,0.10,1,,,,
Xe,2,3928.42,0.10,,,,,
Xe,3,3932.81,0.05,2,,,,
Xe,2,3933.22,0.10,1,,,,
Xe,2,3937.66,0.10,2,,,,
Xe,5,3938.040,0.010,3,,,,
Xe,2,3938.92,0.10,15h,,,,
Xe,3,3941.50,0.05,3,,,,
Xe,2,3942.21,0.10,3,,,,
Xe,1,3942.290,0.010,2,,,,
Xe,2,3943.57,0.10,20,,,,
Xe,1,3948.163,0.002,60,,,,
Xe,1,3948.720,0.010,10,,,,
Xe,3,3950.12,0.05,3,,,,
Xe,3,3950.59,0.05,25,,,,
Xe,1,3950.924,0.002,120,5.6e+05,C+,,
Xe,2,3951.61,0.10,5Hl,,,,
Xe,2,3954.73,0.10,20hl,,,,
Xe,1,3956.850,0.010,6,,,,
Xe,4,3958.350,0.010,13,,,,
Xe,2,3962.15,0.10,0,,,,
Xe,3,3965.45,0.05,8,,,,
Xe,5,3967.250,0.010,6,,,,
Xe,1,3967.5411,0.0005,200,5.3e+05,C+,,
Xe,3,3969.91,0.05,8,,,,
Xe,2,3972.58,0.10,50Hl,,,,
Xe,5,3973.010,0.010,8,,,,
Xe,1,3974.417,0.002,40,1.4e+05,D+,,
Xe,2,3975.59,0.10,4,,,,
Xe,2,3978.98,0.10,2h,,,,
Xe,4,3979.210,0.010,12,,,,
Xe,2,3980.41,0.10,2h,,,,
Xe,2,3981.21,0.10,1h,,,,
Xe,1,3985.202,0.002,30,,,,
Xe,3,3985.96,0.05,12,,,,
Xe,2,3990.33,0.10,60Hl,,,,
Xe,3,3992.54,0.05,3,,,,
Xe,3,3992.85,0.05,21,,,,
Xe,4,3994.420,0.010,13,,,,
Xe,2,3996.05,0.10,3,,,,
Xe,3,3998.55,0.05,4,,,,
Xe,2,4000.55,0.10,5h,,,,
Xe,4,4001.180,0.010,12,,,,
Xe,2,4002.35,0.10,80Hl,,,,
Xe,2,4003.09,0.10,1,,,,
Xe,1,4004.55,0.20,10*,,,,
Xe,1,4004.55,0.20,10*,,,,
Xe,2,4008.46,0.10,1H,,,,
Xe,4,4014.090,0.010,10,,,,
Xe,2,4016.56,0.10,2h,,,,
Xe,2,4017.86,0.10,2h,,,,
Xe,3,4021.60,0.05,7,,,,
Xe,2,4025.19,0.10,30,,,,
Xe,2,4026.20,0.10,5Hl,,,,
Xe,3,4026.82,0.05,2,,,,
Xe,2,4026.82,0.10,0,,,,
Xe,2,4027.97,0.10,3h,,,,
Xe,3,4028.56,0.05,15,,,,
Xe,2,4029.82,0.10,1-,,,,
Xe,3,4030.46,0.05,1,,,,
Xe,3,4032.91,0.05,4a,,,,
Xe,4,4032.910,0.010,9,,,,
Xe,4,4034.850,0.010,6,,,,
Xe,2,4035.87,0.10,1,,,,
Xe,2,4037.29,0.10,100,,,,
Xe,2,4037.59,0.10,200,,,,
Xe,5,4038.460,0.010,4,,,,
Xe,2,4039.69,0.10,1-,,,,
Xe,3,4043.23,0.05,14,,,,
Xe,2,4044.64,0.10,6H,,,,
Xe,2,4044.90,0.10,8H,,,,
Xe,3,4050.07,0.05,22,,,,
Xe,2,4051.27,0.10,10h,,,,
Xe,4,4051.640,0.010,12,,,,
Xe,4,4055.430,0.010,5,,,,
Xe,2,4057.46,0.10,200H,,,,
Xe,3,4058.15,0.05,5,,,,
Xe,3,4060.45,0.05,25,,,,
Xe,3,4060.88,0.05,2,,,,
Xe,2,4062.12,0.10,6,,,,
Xe,2,4066.53,0.10,,,,,
Xe,2,4072.10,0.10,6h,,,,
Xe,3,4072.97,0.05,7,,,,
Xe,2,4073.50,0.10,15,,,,
Xe,3,4078.70,0.05,21,,,,
Xe,1,4078.8202,0.0005,100,,,,
Xe,8,4079.0,0.8,*,,,,
Xe,8,4079.0,0.8,*,,,,
Xe,4,4082.900,0.010,11,,,,
Xe,4,4089.810,0.010,9,,,,
Xe,2,4091.88,0.10,3h,,,,
Xe,8,4093.5,0.8,*,,,,
Xe,8,4093.5,0.8,*,,,,
Xe,3,4095.03,0.05,5bl,,,,
Xe,2,4098.89,0.10,100h,,,,
Xe,2,4100.34,0.10,20,,,,
Xe,2,4100.97,0.10,1h,,,,
Xe,2,4103.10,0.10,8hl,,,,
Xe,2,4104.95,0.10,40,,,,
Xe,3,4109.08,0.05,20,,,,
Xe,1,4109.7089,0.0005,60,,,,
Xe,3,4110.05,0.05,12,,,,
Xe,2,4110.41,0.10,30,,,,
Xe,2,4112.14,0.10,30Hl,,,,
Xe,3,4112.34,0.05,1-,,,,
Xe,2,4112.42,0.10,0,,,,
Xe,2,4113.26,0.10,2,,,,
Xe,2,4113.52,0.10,2,,,,
Xe,1,4116.1147,0.0005,80,,,,
Xe,2,4121.86,0.10,5h,,,,
Xe,1,4123.55,0.20,10,,,,
Xe,2,4131.01,0.10,20,,,,
Xe,2,4131.24,0.10,0,,,,
Xe,3,4132.40,0.05,12,,,,
Xe,1,4135.133,0.002,20,,,,
Xe,2,4138.81,0.10,3h,,,,
Xe,3,4141.99,0.05,13bl,,,,
Xe,3,4143.92,0.05,5,,,,
Xe,3,4145.74,0.05,22a,,,,
Xe,1,4146.780,0.010,2,,,,
Xe,2,4148.19,0.10,2h*,,,,
Xe,2,4148.19,0.10,2h*,,,,
Xe,3,4150.78,0.05,3bl,,,,
Xe,3,4152.04,0.05,8a,,,,
Xe,3,4152.74,0.05,4bl,,,,
Xe,2,4152.74,0.10,1,,,,
Xe,2,4154.65,0.10,2,,,,
Xe,3,4154.66,0.05,5bl,,,,
Xe,2,4156.17,0.10,2h,,,,
Xe,2,4158.04,0.10,200H,,,,
Xe,2,4162.16,0.10,60,,,,
Xe,3,4162.37,0.05,2,,,,
Xe,3,4167.60,0.05,2,,,,
Xe,2,4170.99,0.10,8Hl,,,,
Xe,1,4175.17,0.20,6,,,,
Xe,3,4176.53,0.05,16,,,,
Xe,2,4180.10,0.10,1000*,,,,
Xe,2,4180.10,0.10,1000*,,,,
Xe,2,4180.29,0.10,1,,,,
Xe,3,4181.15,0.05,4,,,,
Xe,1,4193.010,0.010,20,,,,
Xe,2,4193.15,0.10,500h,,,,
Xe,1,4193.528,0.002,150,2.20e+05B,,
Xe,3,4194.87,0.05,9,,,,
Xe,2,4197.81,0.10,10H,,,,
Xe,2,4201.25,0.10,15H,,,,
Xe,3,4202.39,0.05,2a,,,,
Xe,2,4203.22,0.10,5,,,,
Xe,1,4203.695,0.002,,1.1e+05,D+,,
Xe,3,4203.89,0.05,13,,,,
Xe,1,4205.404,0.002,10,,,,
Xe,4,4207.080,0.010,1,,,,
Xe,2,4208.48,0.10,400h,,,,
Xe,2,4209.47,0.10,200h,,,,
Xe,3,4209.58,0.05,14,,,,
Xe,2,4213.72,0.10,400h,,,,
Xe,3,4213.99,0.05,24,,,,
Xe,2,4214.69,0.10,6,,,,
Xe,2,4215.30,0.10,0,,,,
Xe,2,4215.60,0.10,200,,,,
Xe,3,4216.71,0.05,10,,,,
Xe,2,4223.00,0.10,400h,,,,
Xe,3,4225.96,0.05,0,,,,
Xe,3,4226.97,0.05,13,,,,
Xe,3,4232.66,0.05,1-,,,,
Xe,1,4235.03,0.20,15,,,,
Xe,3,4235.76,0.05,2a,,,,
Xe,2,4237.20,0.10,,,,,
Xe,5,4237.660,0.010,10,,,,
Xe,2,4237.96,0.10,3bl,,,,
Xe,2,4238.25,0.10,500h,,,,
Xe,3,4240.24,0.05,16,,,,
Xe,2,4243.88,0.10,10,,,,
Xe,2,4244.41,0.10,30,,,,
Xe,2,4245.38,0.10,500h,,,,
Xe,3,4246.38,0.05,2,,,,
Xe,2,4250.16,0.10,,,,,
Xe,2,4251.57,0.10,100H,,,,
Xe,4,4253.570,0.010,11,,,,
Xe,4,4255.920,0.010,15,,,,
Xe,3,4263.40,0.05,12,,,,
Xe,2,4263.57,0.10,10h^,,,,
Xe,4,4264.960,0.010,9,,,,
Xe,2,4269.84,0.10,40,,,,
Xe,3,4272.58,0.05,17,,,,
Xe,3,4274.14,0.05,4,,,,
Xe,4,4278.510,0.010,0,,,,
Xe,3,4278.91,0.05,4,,,,
Xe,1,4279.16,0.20,2*,,,,
Xe,1,4279.16,0.20,2*,,,,
Xe,4,4280.550,0.010,12,,,,
Xe,3,4285.89,0.05,20,,,,
Xe,3,4287.58,0.05,5a,,,,
Xe,2,4295.17,0.10,1a,,,,
Xe,2,4296.40,0.10,500h,,,,
Xe,2,4296.75,0.10,2,,,,
Xe,3,4297.96,0.05,1a,,,,
Xe,6,4299.6,0.8,,,,,
Xe,4,4301.100,0.010,0h,,,,
Xe,5,4305.690,0.010,15,,,,
Xe,3,4305.83,0.05,1a,,,,
Xe,2,4306.21,0.10,1h,,,,
Xe,8,4307.1,0.8,*,,,,
Xe,8,4307.1,0.8,*,,,,
Xe,3,4308.01,0.05,6,,,,
Xe,3,4309.32,0.05,7,,,,
Xe,2,4310.51,0.10,500h,,,,
Xe,3,4319.85,0.05,2,,,,
Xe,2,4321.82,0.10,40,,,,
Xe,7,4327.8,0.8,,,,,
Xe,2,4330.52,0.10,1000,1.4e+08,,,
Xe,8,4331.6,0.8,*,,,,
Xe,8,4331.6,0.8,*,,,,
Xe,4,4332.080,0.010,7,,,,
Xe,2,4335.81,0.10,10,,,,
Xe,2,4337.07,0.10,30Hl,,,,
Xe,8,4337.9,0.8,*,,,,
Xe,8,4337.9,0.8,*,,,,
Xe,2,4342.56,0.10,6Hl,,,,
Xe,1,4354.59,0.20,6,,,,
Xe,4,4356.260,0.010,15,,,,
Xe,2,4357.28,0.10,0,,,,
Xe,3,4357.63,0.05,3,,,,
Xe,4,4365.330,0.010,16,,,,
Xe,2,4367.05,0.10,30H,,,,
Xe,2,4369.20,0.10,200H,,,,
Xe,1,4372.287,0.002,20,,,,
Xe,2,4372.46,0.10,2h,,,,
Xe,3,4373.06,0.05,3,,,,
Xe,2,4373.78,0.10,100H,,,,
Xe,4,4373.880,0.010,1,,,,
Xe,2,4379.44,0.10,10Hl,,,,
Xe,4,4380.850,0.010,10,,,,
Xe,1,4383.908,0.002,100,,,,
Xe,2,4384.93,0.10,60,,,,
Xe,1,4385.768,0.002,70,,,,
Xe,3,4386.01,0.05,4,,,,
Xe,3,4387.47,0.05,4,,,,
Xe,3,4387.72,0.05,4,,,,
Xe,2,4392.09,0.10,0,,,,
Xe,2,4393.20,0.10,500H,,,,
Xe,3,4395.17,0.05,13,,,,
Xe,2,4395.77,0.10,500H,,,,
Xe,4,4399.170,0.010,6,,,,
Xe,2,4404.54,0.10,1,,,,
Xe,2,4406.88,0.10,200H,,,,
Xe,3,4413.06,0.05,8,,,,
Xe,2,4414.84,0.10,300*,1.0e+08,,,
Xe,2,4414.84,0.10,300*,,,,
Xe,2,4416.07,0.10,150H,,,,
Xe,3,4417.78,0.05,2,,,,
Xe,3,4417.97,0.05,3,,,,
Xe,5,4422.080,0.010,12,,,,
Xe,8,4423.7,0.8,,,,,
Xe,3,4425.25,0.05,1-,,,,
Xe,2,4427.52,0.10,2h,,,,
Xe,4,4428.260,0.010,10,,,,
Xe,4,4429.100,0.010,3,,,,
Xe,4,4430.850,0.010,13,,,,
Xe,3,4434.17,0.05,15,,,,
Xe,2,4440.95,0.10,50H,,,,
Xe,2,4448.13,0.10,500H,,,,
Xe,2,4451.32,0.10,1H,,,,
Xe,3,4453.29,0.05,1,,,,
Xe,3,4453.60,0.05,7,,,,
Xe,2,4462.19,0.10,1000,,,,
Xe,2,4464.60,0.10,1^,,,,
Xe,2,4465.77,0.10,,,,,
Xe,3,4468.16,0.05,5,,,,
Xe,2,4470.90,0.10,30,,,,
Xe,3,4470.90,0.05,8bl,,,,
Xe,3,4480.05,0.05,2,,,,
Xe,2,4480.86,0.10,500H,,,,
Xe,2,4485.95,0.10,20,,,,
Xe,2,4488.60,0.10,4H,,,,
Xe,3,4488.90,0.05,4a,,,,
Xe,2,4488.97,0.10,0,,,,
Xe,3,4492.80,0.05,5a*,,,,
Xe,3,4492.80,0.05,5a*,,,,
Xe,1,4500.978,0.002,,1.46e+06,C+,,
Xe,3,4503.41,0.05,14a,,,,
Xe,2,4507.11,0.10,5h,,,,
Xe,2,4508.97,0.10,0a,,,,
Xe,5,4515.670,0.010,1,,,,
Xe,2,4521.86,0.10,100h,,,,
Xe,2,4524.21,0.10,200,,,,
Xe,1,4524.6805,0.0005,,4.6e+05,C+,,
Xe,3,4525.63,0.05,1,,,,
Xe,3,4528.24,0.05,2h*,,,,
Xe,3,4528.24,0.05,2h*,,,,
Xe,2,4532.49,0.10,200,,,,
Xe,2,4535.09,0.10,1h,,,,
Xe,2,4536.92,0.10,80H*,,,,
Xe,2,4536.92,0.10,80H*,,,,
Xe,3,4537.38,0.05,9a,,,,
Xe,2,4540.89,0.10,400h,,,,
Xe,1,4543.99,0.20,6,,,,
Xe,2,4545.23,0.10,400H,,,,
Xe,2,4550.79,0.10,10H,,,,
Xe,2,4550.91,0.10,2bl,,,,
Xe,3,4555.51,0.05,1a,,,,
Xe,2,4555.94,0.10,200H,,,,
Xe,6,4557.3,0.8,,,,,
Xe,5,4558.490,0.010,15,,,,
Xe,2,4563.00,0.10,2H,,,,
Xe,2,4567.91,0.10,,,,,
Xe,3,4569.12,0.05,7,,,,
Xe,2,4571.85,0.10,30Hd,,,,
Xe,1,4576.600,0.010,,,,E2,
Xe,2,4577.06,0.10,200H,,,,
Xe,3,4578.03,0.05,2,,,,
Xe,2,4580.70,0.10,80Hl,,,,
Xe,1,4582.7472,0.0005,,1.3e+06,C,,
Xe,2,4585.48,0.10,500H,,,,
Xe,4,4587.780,0.010,8,,,,
Xe,2,4591.80,0.10,1,,,,
Xe,2,4592.05,0.10,300H,,,,
Xe,3,4592.98,0.05,2h,,,,
Xe,2,4593.70,0.10,6,,,,
Xe,2,4596.30,0.10,1,,,,
Xe,3,4601.60,0.05,2,,,,
Xe,2,4603.03,0.10,600h,8.2e+07,,,
Xe,1,4611.8882,0.0005,100,3.0e+04,D,,
Xe,3,4614.83,0.05,2,,,,
Xe,2,4615.06,0.10,100h,,,,
Xe,2,4615.50,0.10,200*,,,,
Xe,2,4615.50,0.10,200*,,,,
Xe,2,4617.50,0.10,90hl,,,,
Xe,2,4619.57,0.10,1*,,,,
Xe,2,4619.57,0.10,1*,,,,
Xe,3,4620.42,0.05,6,,,,
Xe,1,4624.2756,0.0005,,2.42e+06B,,
Xe,2,4629.99,0.10,5*,,,,
Xe,2,4629.99,0.10,5*,,,,
Xe,3,4631.460,0.010,3,,,,
Xe,3,4631.65,0.05,2a,,,,
Xe,3,4632.64,0.05,8,,,,
Xe,2,4633.30,0.10,50,,,,
Xe,5,4634.490,0.010,12,,,,
Xe,4,4638.290,0.010,3,,,,
Xe,3,4641.400,0.010,4*,,,,
Xe,3,4641.400,0.010,4*,,,,
Xe,8,4642.4,0.8,,,,,
Xe,3,4643.60,0.05,1,,,,
Xe,3,4644.17,0.05,5,,,,
Xe,2,4651.94,0.10,200,,,,
Xe,4,4652.470,0.010,6,,,,
Xe,2,4653.00,0.10,40,,,,
Xe,2,4655.33,0.10,,,,,
Xe,3,4656.73,0.05,1h,,,,
Xe,3,4657.78,0.05,17a,,,,
Xe,1,4662.26,0.20,6,,,,
Xe,2,4666.28,0.10,40Hl,,,,
Xe,2,4668.49,0.10,100,,,,
Xe,1,4671.2258,0.0005,,2.49e+06B,,
Xe,3,4671.60,0.05,8,,,,
Xe,3,4671.81,0.05,3,,,,
Xe,2,4672.20,0.10,100H,,,,
Xe,3,4673.67,0.05,18a,,,,
Xe,2,4673.94,0.10,1w,,,,
Xe,2,4674.56,0.10,40,,,,
Xe,2,4675.42,0.10,3,,,,
Xe,2,4676.46,0.10,200H,,,,
Xe,2,4676.75,0.10,2,,,,
Xe,2,4678.31,0.10,2h,,,,
Xe,4,4678.600,0.010,5,,,,
Xe,2,4679.45,0.10,3hl,,,,
Xe,3,4680.73,0.05,1h,,,,
Xe,2,4681.65,0.10,1w,,,,
Xe,3,4683.55,0.05,20,,,,
Xe,3,4685.19,0.05,2a,,,,
Xe,2,4685.86,0.10,0,,,,
Xe,2,4688.20,0.10,,,,,
Xe,1,4690.970,0.002,100,2.8e+05,C+,,
Xe,2,4692.05,0.10,1bl,,,,
Xe,2,4693.34,0.10,15hl,,,,
Xe,1,4697.0208,0.0005,,7.36e+05B,,
Xe,3,4697.42,0.05,6,,,,
Xe,2,4698.01,0.10,300h,,,,
Xe,2,4699.62,0.10,3Hl,,,,
Xe,7,4702.0,0.8,,,,,
Xe,2,4704.67,0.10,10Hl,,,,
Xe,1,4708.210,0.010,5,,,,
Xe,2,4708.92,0.10,8hl,,,,
Xe,3,4712.58,0.05,20bl,,,,
Xe,2,4712.63,0.10,40,,,,
Xe,2,4713.76,0.10,0*,,,,
Xe,2,4713.76,0.10,0*,,,,
Xe,2,4715.18,0.10,100,,,,
